date,top_wallet_entered_polymarket,top_wallet_best_price_polymarket,top_wallet_bracket_type_polymarket,top_wallet_won_polymarket,our_bot_entered_kalshi,our_bot_best_price_kalshi,our_bot_gap_pp_kalshi,our_bot_won_kalshi,gumbel_prob_for_winner,actual_settlement_knyc,actual_settlement_klga,price_advantage_wallet,same_direction,timing_winner
2026-03-21,True,0.0858426032199026,central,True,True,0.31,21.214378277404816,True,0.9962169086595355,59.0,61.5,0.22415739678009738,,wallet_earlier
2026-03-22,True,0.01,central,True,True,0.6699999999999999,29.082350323382183,True,0.9999997794154518,63.0,65.5,0.6599999999999999,,wallet_earlier
2026-03-23,True,0.953,central,True,False,,,,0.9999999994093242,50.0,52.5,,,
2026-03-24,True,0.013318753576951645,upper_tail,True,False,,,,0.9999999822764928,48.0,50.5,,,
2026-03-25,True,0.999,central,True,True,0.8,21.448948183925957,True,0.0,54.0,56.5,-0.19899999999999995,,wallet_earlier
2026-03-26,True,0.98155,central,True,True,0.25,45.93102026637046,True,0.0,76.0,78.5,-0.73155,,wallet_later
2026-03-27,True,0.02,upper_tail,True,False,,,,1.0,65.0,67.5,,,
2026-03-28,True,0.008041487653517337,central,True,True,0.51,31.297045191034737,True,0.9999999999980455,44.0,46.5,0.5019585123464827,,wallet_earlier
2026-03-29,True,0.16,central,True,False,,,,1.0,54.0,56.5,,,
2026-03-30,True,0.002,central,True,True,0.86,15.999919656663408,True,0.9998562832325025,73.0,75.5,0.858,,wallet_later
2026-03-31,True,0.9738598749540273,upper_tail,True,False,,,,1.0,81.0,83.5,,,
2026-04-01,True,0.007122062597913403,upper_tail,True,True,0.89,12.195011767806218,False,1.0,80.0,82.5,0.8828779374020866,,wallet_earlier
2026-04-02,True,0.0104089375,upper_tail,True,True,0.03,82.6246638337274,False,0.003390322827187875,51.0,53.5,0.0195910625,,wallet_earlier
2026-04-03,True,0.022,lower_tail,True,True,0.62,27.725932010400783,True,1.0,66.0,68.5,0.598,,wallet_earlier
2026-04-04,True,0.001,central,True,True,0.34,23.910464115713054,True,1.0,73.0,75.5,0.339,,wallet_earlier
2026-04-05,True,0.9899986798825581,central,True,True,0.33,52.848859794893485,True,0.9999999999999999,57.0,59.5,-0.6599986798825581,,wallet_earlier
2026-04-06,True,0.009919714363192625,central,True,True,0.56,33.912387304074436,True,0.9999992855984524,56.0,58.5,0.5500802856368074,,wallet_later
2026-04-07,True,0.9165212649945474,central,True,True,0.77,24.18279614706869,True,0.9924603075817402,56.0,58.5,-0.14652126499454743,,wallet_earlier
2026-04-08,True,0.9593821138211382,central,True,True,0.83,18.430127171423333,True,0.999987671049877,51.0,53.5,-0.1293821138211383,,wallet_earlier
2026-04-09,True,0.04,central,True,True,0.55,44.10977290050209,True,1.0,51.0,53.5,0.51,,wallet_earlier
2026-04-10,True,0.012588997624703087,central,True,True,0.5700000000000001,36.12439304910121,True,0.9999553162543467,63.0,65.5,0.557411002375297,,wallet_later
2026-04-11,True,0.014974492335257814,central,True,True,0.35,23.14821913272877,False,0.9976243231375491,63.0,65.5,0.33502550766474215,,wallet_later
2026-04-12,True,0.0024427466274534876,central,True,True,0.56,31.929429786683368,True,0.9999988705905513,55.0,57.5,0.5575572533725466,,wallet_later
2026-04-13,True,0.04669072164948453,central,True,True,0.4,32.354970683322215,True,3.984711175868584e-129,79.0,81.5,0.3533092783505155,,wallet_later
2026-04-14,True,0.008091983463646984,upper_tail,True,True,0.9,11.99999999998914,True,0.0005152627189503045,87.0,89.5,0.891908016536353,,wallet_later
2026-04-15,True,0.01,central,True,True,0.94,7.15598343988307,True,0.0,90.0,92.5,0.9299999999999999,,wallet_later
2026-04-16,True,0.001,central,True,True,0.96,5.766354591782391,True,0.9999645693784275,89.0,91.5,0.959,,wallet_later
2026-04-17,False,,,,True,0.39,34.38805411018024,True,,,,,,
2026-04-18,True,0.01982023858494447,central,True,True,0.27,41.191221824289435,True,5.209914156889596e-08,66.0,68.5,0.25017976141505555,,wallet_later
2026-04-19,True,0.875025702172761,lower_tail,True,True,0.7,27.264191664868477,True,0.0,53.0,55.5,-0.17502570217276103,,wallet_earlier
2026-04-20,False,,,,True,0.42,55.61509111465779,True,,,,,,
2026-04-21,True,0.006,central,True,True,0.26,50.686837142829944,True,0.9999935287246641,54.0,56.5,0.254,,wallet_earlier
2026-04-22,True,0.001,central,True,True,0.84,16.862931534417385,True,0.9999524683771465,56.0,58.5,0.839,,wallet_earlier
2026-04-23,True,0.006,central,True,True,0.29,47.686837142829944,True,2.0110651377081012e-05,73.0,75.5,0.284,,wallet_later
2026-04-24,True,0.007047619047619047,central,True,True,0.77,23.32478110859393,True,0.6708813611066147,68.0,70.5,0.7629523809523809,,wallet_earlier
2026-04-25,True,0.003,lower_tail,True,False,,,,,50.0,52.5,,,
2026-04-26,True,0.008507835119243053,central,True,False,,,,,,,,,
