trades,trading_days,win_rate,profitable_days,profitable_day_rate,net_pnl,gross_pnl,sharpe,max_drawdown,avg_entry_price,median_entry_price,avg_return,strategy,timing,gate_profile,gap_threshold,dead_zone_enabled,price_band,min_price,max_price,directions,family
223,210,0.5426008968609866,109,0.5190476190476191,6.739999999999995,11.200000000000001,0.06191629520058001,-7.269999999999997,0.4923766816143498,0.49,0.058243616755879773,CORE,11AM,no_gate1,25,True,35_65,0.35,0.65,NO,all
203,196,0.5615763546798029,108,0.5510204081632653,9.759999999999994,13.819999999999999,0.09913711134886397,-7.810000000000008,0.49349753694581283,0.49,0.09265624281865657,CORE,11AM,no_gate1,25,True,35_65,0.35,0.65,NO,central
20,20,0.35,7,0.35,-3.02,-2.62,-0.30464163282379475,-4.8100000000000005,0.481,0.45999999999999996,-0.29104453778130457,CORE,11AM,no_gate1,25,True,35_65,0.35,0.65,NO,wings
9,9,0.6666666666666666,6,0.6666666666666666,1.4299999999999997,1.6099999999999999,0.309421081972876,-0.62,0.48777777777777787,0.44999999999999996,0.3863339380935998,CORE,11AM,no_gate1,25,True,35_65,0.35,0.65,NO,wing_high
11,11,0.09090909090909091,1,0.09090909090909091,-4.449999999999999,-4.2299999999999995,-1.2876349304555479,-4.3999999999999995,0.4754545454545454,0.45999999999999996,-0.8452632907698626,CORE,11AM,no_gate1,25,True,35_65,0.35,0.65,NO,wing_low
207,186,0.4782608695652174,88,0.4731182795698925,-5.130000000000004,-0.9900000000000011,-0.04998808759707582,-12.700000000000001,0.4830434782608695,0.48,-0.054100082115065305,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,both,all
181,164,0.49171270718232046,82,0.5,-2.0500000000000025,1.5699999999999985,-0.022910217799648174,-12.280000000000003,0.48303867403314915,0.48,-0.029673606173521022,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,both,central
26,26,0.38461538461538464,10,0.38461538461538464,-3.080000000000001,-2.56,-0.2344906411323423,-4.14,0.483076923076923,0.46499999999999997,-0.2241459338619699,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,both,wings
8,8,0.625,5,0.625,0.9899999999999998,1.15,0.23236546708977443,-0.47,0.48125,0.46499999999999997,0.2987957208411297,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,both,wing_high
18,18,0.2777777777777778,5,0.2777777777777778,-4.07,-3.7100000000000004,-0.4835578762118227,-4.510000000000001,0.4838888888888889,0.46499999999999997,-0.45656444706334764,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,both,wing_low
44,44,0.36363636363636365,16,0.36363636363636365,-4.7299999999999995,-3.849999999999999,-0.21884235160272683,-7.470000000000001,0.4511363636363636,0.45,-0.22433921702237838,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,YES,all
35,35,0.3142857142857143,11,0.3142857142857143,-5.22,-4.519999999999999,-0.30996980781862216,-7.45,0.44342857142857134,0.44,-0.31128874699306647,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,YES,central
9,9,0.5555555555555556,5,0.5555555555555556,0.4899999999999999,0.67,0.10363740115353545,-1.01,0.4811111111111111,0.47,0.11379784397474182,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,YES,wings
1,1,1.0,1,1.0,0.49,0.51,0.0,0.0,0.49,0.49,1.0,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,YES,wing_high
8,8,0.5,4,0.5,0.0,0.16000000000000014,0.0,-0.56,0.48,0.46499999999999997,0.0030225744715845493,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,YES,wing_low
163,156,0.50920245398773,77,0.4935897435897436,-0.4000000000000059,2.8599999999999985,-0.004946338144488249,-7.880000000000001,0.49165644171779144,0.49,-0.00814595980879676,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,NO,all
146,142,0.5342465753424658,75,0.528169014084507,3.1699999999999955,6.089999999999999,0.04400780226675066,-7.83,0.49253424657534245,0.495,0.03783687279006864,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,NO,central
17,17,0.29411764705882354,5,0.29411764705882354,-3.5700000000000007,-3.2300000000000004,-0.43313932894284035,-4.14,0.48411764705882354,0.45999999999999996,-0.40305734565787626,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,NO,wings
7,7,0.5714285714285714,4,0.5714285714285714,0.4999999999999998,0.6399999999999999,0.129263138203391,-0.47,0.48000000000000004,0.44999999999999996,0.19862368096129107,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,NO,wing_high
10,10,0.1,1,0.1,-4.07,-3.87,-1.229382228280963,-4.0200000000000005,0.487,0.475,-0.8242340642912934,CORE,11AM,no_gate1,25,True,40_60,0.4,0.6,NO,wing_low
583,359,0.5111492281303602,175,0.48746518105849584,27.389999999999986,38.87,0.09889968714807597,-13.390000000000002,0.44447684391080616,0.44999999999999996,0.14140271096276022,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,both,all
513,346,0.5126705653021443,175,0.5057803468208093,26.799999999999986,36.879999999999995,0.11119795794325701,-11.430000000000003,0.4407797270955166,0.44,0.13944027191783753,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,both,central
70,69,0.5,34,0.4927536231884058,0.5899999999999997,1.9900000000000002,0.016407630922898164,-8.190000000000001,0.47157142857142853,0.46499999999999997,0.15578458567769374,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,both,wings
22,22,0.6363636363636364,14,0.6363636363636364,3.1399999999999997,3.58,0.3063099012635746,-0.9000000000000004,0.47363636363636363,0.48,0.3510120399335614,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,both,wing_high
48,48,0.4375,21,0.4375,-2.5500000000000003,-1.5899999999999994,-0.10074176583451351,-8.48,0.470625,0.45999999999999996,0.06630533581042106,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,both,wing_low
218,218,0.3577981651376147,78,0.3577981651376147,4.029999999999997,8.219999999999999,0.03846003191963817,-12.680000000000009,0.3200917431192661,0.3,0.15860660917267683,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,YES,all
187,187,0.32085561497326204,60,0.32085561497326204,-0.7400000000000022,2.8300000000000005,-0.008301150980770477,-10.89,0.30572192513368984,0.3,0.09865446016101491,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,YES,central
31,31,0.5806451612903226,18,0.5806451612903226,4.7700000000000005,5.390000000000001,0.3140063522768635,-2.070000000000002,0.4067741935483871,0.39,0.5202534435333468,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,YES,wings
2,2,0.5,1,0.5,0.29000000000000004,0.33,0.2971898065856505,-0.19999999999999996,0.33499999999999996,0.33499999999999996,-0.05555555555555558,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,YES,wing_high
29,29,0.5862068965517241,17,0.5862068965517241,4.4799999999999995,5.0600000000000005,0.30972933921600754,-2.0700000000000016,0.4117241379310345,0.39,0.559964408987754,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,YES,wing_low
365,309,0.6027397260273972,166,0.5372168284789643,23.359999999999996,30.650000000000002,0.13574044748106537,-7.520000000000002,0.5187671232876713,0.52,0.1311275060045087,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,NO,all
326,285,0.6226993865030674,164,0.5754385964912281,27.539999999999992,34.050000000000004,0.1822750139688695,-6.890000000000001,0.5182515337423312,0.52,0.1628358142446039,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,NO,central
39,38,0.4358974358974359,16,0.42105263157894735,-4.18,-3.3999999999999995,-0.21075815256426825,-8.190000000000001,0.523076923076923,0.54,-0.1339214295409024,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,NO,wings
20,20,0.65,13,0.65,2.8499999999999996,3.25,0.2988000647523639,-0.7000000000000002,0.4875,0.48,0.3916687994824731,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,NO,wing_high
19,19,0.21052631578947367,4,0.21052631578947367,-7.029999999999999,-6.6499999999999995,-0.9144556467667659,-7.91,0.5605263157894737,0.55,-0.6871743021970872,CORE,11AM,no_gate1,25,False,15_85,0.15,0.85,NO,wing_low
549,350,0.5227686703096539,174,0.49714285714285716,22.719999999999988,33.699999999999996,0.08718556256008234,-13.860000000000005,0.4613843351548269,0.45999999999999996,0.09659581538198903,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,both,all
482,335,0.5228215767634855,173,0.5164179104477612,21.52999999999999,31.17,0.09544208085510286,-11.21,0.4581535269709544,0.45499999999999996,0.08048308778825747,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,both,central
67,66,0.5223880597014925,34,0.5151515151515151,1.189999999999999,2.5300000000000002,0.0339423140877388,-8.190000000000001,0.48462686567164176,0.48,0.21251125866823722,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,both,wings
20,20,0.7,14,0.7,3.54,3.9400000000000004,0.3720183273840436,-0.7000000000000002,0.5029999999999999,0.485,0.4972243550380286,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,both,wing_high
47,47,0.44680851063829785,21,0.44680851063829785,-2.350000000000001,-1.4100000000000001,-0.0938808355385829,-8.48,0.4768085106382978,0.46,0.09135674957470896,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,both,wing_low
188,188,0.35638297872340424,67,0.35638297872340424,-1.4100000000000037,2.3499999999999996,-0.01579969072112408,-11.860000000000003,0.34388297872340423,0.33,0.004124526097248335,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,YES,all
159,159,0.3081761006289308,49,0.3081761006289308,-6.580000000000004,-3.4000000000000004,-0.08918741792530209,-11.53,0.329559748427673,0.32,-0.1105325035564358,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,YES,central
29,29,0.6206896551724138,18,0.6206896551724138,5.17,5.75,0.3581925813702345,-1.8700000000000019,0.4224137931034483,0.43,0.6327613438536543,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,YES,wings
1,1,1.0,1,1.0,0.49,0.51,0.0,0.0,0.49,0.49,1.0,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,YES,wing_high
28,28,0.6071428571428571,17,0.6071428571428571,4.679999999999999,5.24,0.33219159848138147,-1.8700000000000019,0.42000000000000004,0.41000000000000003,0.6196456775627135,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,YES,wing_low
361,305,0.6094182825484764,166,0.5442622950819672,24.129999999999992,31.35,0.14122096815644136,-7.320000000000002,0.5225761772853185,0.52,0.14475260869370996,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,NO,all
323,282,0.628482972136223,164,0.5815602836879432,28.109999999999992,34.57,0.1872149249471413,-6.890000000000001,0.5214551083591331,0.52,0.17451243461118693,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,NO,central
38,37,0.4473684210526316,16,0.43243243243243246,-3.9799999999999986,-3.219999999999999,-0.20331841604063725,-8.190000000000001,0.5321052631578947,0.545,-0.10820591160484427,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,NO,wings
19,19,0.6842105263157895,13,0.6842105263157895,3.05,3.4300000000000006,0.3324043654904636,-0.7000000000000002,0.5036842105263157,0.48,0.47076247898739854,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,NO,wing_high
19,19,0.21052631578947367,4,0.21052631578947367,-7.029999999999999,-6.6499999999999995,-0.9144556467667659,-7.91,0.5605263157894737,0.55,-0.6871743021970872,CORE,11AM,no_gate1,25,False,20_80,0.2,0.8,NO,wing_low
508,340,0.5452755905511811,172,0.5058823529411764,22.619999999999987,32.78,0.093257234001643,-12.940000000000001,0.48074803149606293,0.48,0.09804796449036561,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,both,all
448,324,0.5513392857142857,173,0.5339506172839507,24.789999999999992,33.75,0.11687871461439713,-10.45,0.4760044642857143,0.47,0.11511244449764547,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,both,central
60,59,0.5,29,0.4915254237288136,-2.170000000000001,-0.9699999999999996,-0.07184878637438896,-8.190000000000001,0.5161666666666667,0.5,-0.029366819563990624,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,both,wings
19,19,0.6842105263157895,13,0.6842105263157895,2.7800000000000002,3.16,0.31260845948673593,-0.7000000000000002,0.5178947368421053,0.49,0.3415758761165851,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,both,wing_high
41,41,0.4146341463414634,17,0.4146341463414634,-4.950000000000001,-4.130000000000001,-0.24049761494281138,-7.91,0.5153658536585366,0.51,-0.20126709317206232,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,both,wing_low
148,148,0.3918918918918919,58,0.3918918918918919,-0.7500000000000031,2.2100000000000004,-0.010399859284080644,-10.270000000000001,0.3769594594594595,0.37,0.006805538359607366,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,YES,all
125,125,0.352,44,0.352,-3.320000000000004,-0.8200000000000016,-0.05450161642508211,-9.1,0.35856,0.36,-0.03837712995574567,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,YES,central
23,23,0.6086956521739131,14,0.6086956521739131,2.569999999999999,3.03,0.23246148120819082,-2.1400000000000006,0.47695652173913045,0.46,0.25236351833435217,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,YES,wings
1,1,1.0,1,1.0,0.49,0.51,0.0,0.0,0.49,0.49,1.0,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,YES,wing_high
22,22,0.5909090909090909,13,0.5909090909090909,2.0799999999999996,2.5199999999999996,0.19506112945813375,-2.1400000000000006,0.4763636363636364,0.455,0.2183800418950046,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,YES,wing_low
360,304,0.6083333333333333,165,0.5427631578947368,23.36999999999999,30.569999999999997,0.13737331434193673,-7.320000000000006,0.5234166666666666,0.52,0.13555873967745516,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,NO,all
323,282,0.628482972136223,164,0.5815602836879432,28.109999999999992,34.57,0.1872149249471413,-6.890000000000001,0.5214551083591331,0.52,0.17451243461118693,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,NO,central
37,36,0.43243243243243246,15,0.4166666666666667,-4.740000000000001,-3.999999999999999,-0.25549944465406693,-8.190000000000001,0.5405405405405406,0.55,-0.20449648906836587,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,NO,wings
18,18,0.6666666666666666,12,0.6666666666666666,2.29,2.6500000000000004,0.26843402614966794,-0.7000000000000002,0.5194444444444444,0.53,0.30499675812306204,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,NO,wing_high
19,19,0.21052631578947367,4,0.21052631578947367,-7.029999999999999,-6.6499999999999995,-0.9144556467667659,-7.91,0.5605263157894737,0.55,-0.6871743021970872,CORE,11AM,no_gate1,25,False,25_75_current,0.25,0.75,NO,wing_low
443,319,0.5598194130925508,165,0.5172413793103449,21.87999999999999,30.74,0.10250443742915738,-9.489999999999998,0.49042889390519184,0.48,0.10919994069473114,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,both,all
391,303,0.5626598465473146,163,0.5379537953795379,21.929999999999993,29.75,0.116796291264095,-9.240000000000002,0.48657289002557547,0.48,0.12004802203007149,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,both,central
52,51,0.5384615384615384,27,0.5294117647058824,-0.0500000000000006,0.9900000000000001,-0.0019396188629820575,-6.819999999999999,0.5194230769230769,0.5,0.02763071373092209,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,both,wings
16,16,0.6875,11,0.6875,2.0899999999999994,2.4099999999999997,0.27365624337711103,-0.7000000000000002,0.536875,0.535,0.278448012530173,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,both,wing_high
36,36,0.4722222222222222,17,0.4722222222222222,-2.140000000000001,-1.4200000000000004,-0.11912335775980866,-6.409999999999999,0.5116666666666667,0.5,-0.08384364129096719,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,both,wing_low
114,114,0.43859649122807015,50,0.43859649122807015,1.5099999999999976,3.7899999999999987,0.026493244858312094,-7.83,0.4053508771929824,0.39,0.06939674976579523,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,YES,all
94,94,0.3829787234042553,36,0.3829787234042553,-2.370000000000001,-0.4900000000000004,-0.0501078468839234,-7.51,0.38819148936170217,0.385,-0.011403259331535905,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,YES,central
20,20,0.7,14,0.7,3.879999999999999,4.279999999999999,0.42778952738273984,-1.4000000000000008,0.48600000000000004,0.46499999999999997,0.44915679252325147,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,YES,wings
1,1,1.0,1,1.0,0.49,0.51,0.0,0.0,0.49,0.49,1.0,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,YES,wing_high
19,19,0.6842105263157895,13,0.6842105263157895,3.3899999999999992,3.7699999999999996,0.38754371626019835,-1.4000000000000008,0.48578947368421055,0.46,0.4201650447613174,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,YES,wing_low
329,285,0.601823708206687,155,0.543859649122807,20.369999999999994,26.950000000000003,0.13020041530976834,-6.29,0.5199088145896656,0.51,0.12299192782512233,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,NO,all
297,267,0.6195286195286195,155,0.5805243445692884,24.299999999999994,30.239999999999995,0.1738352030223841,-6.349999999999998,0.5177104377104377,0.51,0.16165213128256672,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,NO,central
32,31,0.4375,13,0.41935483870967744,-3.93,-3.29,-0.25152559954794507,-6.88,0.5403125,0.545,-0.23582308551428383,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,NO,wings
15,15,0.6666666666666666,10,0.6666666666666666,1.5999999999999996,1.9,0.22037393839494798,-0.7000000000000002,0.5399999999999999,0.5800000000000001,0.23034454669885118,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,NO,wing_high
17,17,0.23529411764705882,4,0.23529411764705882,-5.53,-5.19,-0.8032835809130301,-6.409999999999999,0.5405882352941176,0.54,-0.6471474668788146,CORE,11AM,no_gate1,25,False,30_70,0.3,0.7,NO,wing_low
364,284,0.521978021978022,140,0.49295774647887325,5.049999999999991,12.329999999999998,0.0283610496022662,-12.649999999999999,0.48810439560439556,0.48,0.02481943099505474,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,both,all
326,270,0.5337423312883436,139,0.5148148148148148,8.789999999999994,15.309999999999995,0.055445303016877334,-12.250000000000007,0.4867791411042945,0.48,0.04800278983122633,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,both,central
38,38,0.42105263157894735,16,0.42105263157894735,-3.74,-2.9800000000000004,-0.19454114356356608,-6.140000000000001,0.49947368421052635,0.48,-0.17406938428368052,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,both,wings
14,14,0.6428571428571429,9,0.6428571428571429,1.4999999999999996,1.7799999999999998,0.21089059029877996,-0.7000000000000003,0.5157142857142857,0.485,0.2566058309513278,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,both,wing_high
24,24,0.2916666666666667,7,0.2916666666666667,-5.240000000000001,-4.760000000000001,-0.460156685345005,-5.7299999999999995,0.49000000000000005,0.46499999999999997,-0.42529659317076857,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,both,wing_low
81,81,0.37037037037037035,30,0.37037037037037035,-5.890000000000001,-4.269999999999999,-0.14903300982040746,-9.780000000000001,0.4230864197530865,0.41,-0.16107382619460509,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,YES,all
69,69,0.3333333333333333,23,0.3333333333333333,-6.920000000000001,-5.539999999999999,-0.20747249205008428,-9.850000000000001,0.41362318840579715,0.41,-0.2202866248536563,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,YES,central
12,12,0.5833333333333334,7,0.5833333333333334,1.0299999999999998,1.27,0.17006958480466705,-1.4200000000000002,0.47750000000000004,0.46499999999999997,0.17939976609493946,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,YES,wings
1,1,1.0,1,1.0,0.49,0.51,0.0,0.0,0.49,0.49,1.0,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,YES,wing_high
11,11,0.5454545454545454,6,0.5454545454545454,0.5399999999999998,0.76,0.09583954415861613,-1.4200000000000002,0.4763636363636364,0.46,0.10479974483084309,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,YES,wing_low
283,255,0.5653710247349824,133,0.5215686274509804,10.93999999999999,16.599999999999998,0.07928565627224055,-7.619999999999999,0.5067137809187279,0.5,0.07802562828255453,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,NO,all
257,239,0.5875486381322957,134,0.5606694560669456,15.709999999999994,20.849999999999998,0.12673951792981214,-7.570000000000007,0.506420233463035,0.51,0.12003379999954111,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,NO,central
26,26,0.34615384615384615,9,0.34615384615384615,-4.7700000000000005,-4.25,-0.3722382165692872,-6.510000000000001,0.5096153846153846,0.485,-0.33720899215073585,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,NO,wings
13,13,0.6153846153846154,8,0.6153846153846154,1.0099999999999998,1.27,0.15050623347694098,-0.7000000000000001,0.5176923076923077,0.48,0.19942166410142986,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,NO,wing_high
13,13,0.07692307692307693,1,0.07692307692307693,-5.779999999999999,-5.52,-1.4672342962405278,-5.7299999999999995,0.5015384615384615,0.49,-0.8738396484029015,CORE,11AM,no_gate1,25,False,35_65,0.35,0.65,NO,wing_low
249,217,0.5020080321285141,109,0.5023041474654378,-1.6300000000000052,3.350000000000001,-0.013206997785670761,-12.84,0.4885542168674699,0.49,-0.015637976100917834,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,both,all
221,197,0.5158371040723982,103,0.5228426395939086,1.5699999999999932,5.989999999999997,0.014367282185515943,-13.279999999999998,0.4887330316742081,0.49,0.01059851386704075,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,both,central
28,28,0.39285714285714285,11,0.39285714285714285,-3.200000000000001,-2.6400000000000006,-0.2281680845085321,-4.1499999999999995,0.48714285714285716,0.475,-0.22271884334801975,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,both,wings
10,10,0.6,6,0.6,0.8699999999999998,1.0699999999999998,0.16754848909614262,-0.5700000000000001,0.493,0.48,0.19820324333957043,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,both,wing_high
18,18,0.2777777777777778,5,0.2777777777777778,-4.07,-3.7100000000000004,-0.4835578762118227,-4.510000000000001,0.4838888888888889,0.46499999999999997,-0.45656444706334764,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,both,wing_low
49,49,0.3673469387755102,18,0.3673469387755102,-5.03,-4.049999999999999,-0.20726580020833726,-7.920000000000001,0.45,0.44,-0.206196006977026,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,YES,all
40,40,0.325,13,0.325,-5.52,-4.719999999999999,-0.2826860962518302,-7.9,0.44299999999999995,0.43,-0.27819462344117374,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,YES,central
9,9,0.5555555555555556,5,0.5555555555555556,0.4899999999999999,0.67,0.10363740115353545,-1.01,0.4811111111111111,0.47,0.11379784397474182,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,YES,wings
1,1,1.0,1,1.0,0.49,0.51,0.0,0.0,0.49,0.49,1.0,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,YES,wing_high
8,8,0.5,4,0.5,0.0,0.16000000000000014,0.0,-0.56,0.48,0.46499999999999997,0.0030225744715845493,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,YES,wing_low
200,191,0.535,99,0.518324607329843,3.3999999999999932,7.399999999999997,0.03440316789570623,-8.499999999999998,0.498,0.5,0.031048741463728633,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,NO,all
181,175,0.5580110497237569,96,0.5485714285714286,7.089999999999995,10.709999999999997,0.07971319116733529,-8.579999999999998,0.49883977900552484,0.5,0.07442020166996109,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,NO,central
19,19,0.3157894736842105,6,0.3157894736842105,-3.690000000000001,-3.3100000000000005,-0.40260732107825603,-4.51,0.48999999999999994,0.48,-0.38212148471143315,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,NO,wings
9,9,0.5555555555555556,5,0.5555555555555556,0.3799999999999998,0.5599999999999999,0.07968308977334349,-0.5700000000000001,0.4933333333333334,0.48,0.10911471482174491,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,NO,wing_high
10,10,0.1,1,0.1,-4.07,-3.87,-1.229382228280963,-4.0200000000000005,0.487,0.475,-0.8242340642912934,CORE,11AM,no_gate1,25,False,40_60,0.4,0.6,NO,wing_low
374,280,0.4893048128342246,136,0.4857142857142857,22.629999999999995,29.970000000000006,0.12520405535311416,-11.580000000000009,0.40917112299465236,0.42,0.22447932796752038,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,both,all
319,253,0.4827586206896552,122,0.48221343873517786,18.339999999999996,24.58,0.11959250601140371,-11.330000000000013,0.4057053291536051,0.41000000000000003,0.20868556541918698,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,both,central
55,54,0.5272727272727272,28,0.5185185185185185,4.289999999999999,5.390000000000001,0.15539753476690768,-5.2,0.42927272727272725,0.43999999999999995,0.31608315074785365,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,both,wings
15,15,0.6666666666666666,10,0.6666666666666666,3.6499999999999995,3.9499999999999993,0.5587984229488316,-0.8500000000000005,0.4033333333333333,0.42000000000000004,0.5931770845313892,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,both,wing_high
40,40,0.475,19,0.475,0.6399999999999992,1.44,0.031004205044146985,-5.650000000000001,0.43899999999999995,0.445,0.2121729255790279,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,both,wing_low
152,152,0.375,57,0.375,8.549999999999999,11.46,0.11434162777382328,-8.3,0.2996052631578947,0.28,0.3498530468146391,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,YES,all
125,125,0.328,41,0.328,3.4199999999999973,5.790000000000001,0.05581777527371219,-7.620000000000001,0.28168,0.27,0.28689895598083615,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,YES,central
27,27,0.5925925925925926,16,0.5925925925925926,5.13,5.67,0.3902258234117857,-1.6300000000000008,0.3825925925925926,0.37,0.6413071710452084,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,YES,wings
2,2,0.5,1,0.5,0.29000000000000004,0.33,0.2971898065856505,-0.19999999999999996,0.33499999999999996,0.33499999999999996,-0.05555555555555558,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,YES,wing_high
25,25,0.6,15,0.6,4.84,5.34,0.38976214281864124,-1.6300000000000008,0.3864,0.37,0.6970561891732693,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,YES,wing_low
222,203,0.5675675675675675,107,0.5270935960591133,14.079999999999998,18.509999999999998,0.132589659083548,-4.419999999999995,0.4841891891891892,0.48,0.13863786281093457,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,NO,all
194,182,0.5824742268041238,101,0.554945054945055,14.919999999999998,18.79,0.16197220874879478,-4.4399999999999995,0.485618556701031,0.49,0.15829033954183577,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,NO,central
28,27,0.4642857142857143,12,0.4444444444444444,-0.8400000000000004,-0.2799999999999999,-0.05988566100092836,-5.2,0.47428571428571425,0.45999999999999996,0.0024742740325474077,CORE,11AM,no_gate1,30,True,15_85,0.15,0.85,NO,wings
