date,ticker,model_name,bracket_type,direction,entry_price,gap_pp,win,net
2025-07-29,KXHIGHNY-25JUL29-B95.5,HGBR_QUANTILE,central,NO,0.65,-32.12041884816754,True,0.32999999999999996
2025-07-29,KXHIGHNY-25JUL29-B97.5,HGBR_QUANTILE,central,NO,0.48,-52.0,False,-0.5
2025-08-05,KXHIGHNY-25AUG05-B87.5,EMOS,central,NO,0.7,-27.321889658042814,True,0.28
2025-08-05,KXHIGHNY-25AUG05-B85.5,RF_DISTRIBUTION,central,NO,0.37,-63.0,False,-0.39
2025-08-05,KXHIGHNY-25AUG05-B85.5,HGBR_QUANTILE,central,NO,0.37,-48.54913294797688,False,-0.39
2025-08-05,KXHIGHNY-25AUG05-B87.5,HGBR_QUANTILE,central,NO,0.7,-29.710982658959534,True,0.28
2025-08-12,KXHIGHNY-25AUG12-B90.5,RF_DISTRIBUTION,central,NO,0.45999999999999996,-54.0,False,-0.48
2025-08-12,KXHIGHNY-25AUG12-B88.5,HGBR_QUANTILE,central,NO,0.63,-31.508670520231213,True,0.35
2025-08-12,KXHIGHNY-25AUG12-B90.5,HGBR_QUANTILE,central,NO,0.45999999999999996,-49.08670520231214,False,-0.48
2025-08-19,KXHIGHNY-25AUG19-B77.5,GUMBEL,central,NO,0.63,-20.53187322209471,False,-0.65
2025-08-19,KXHIGHNY-25AUG19-B77.5,RF_DISTRIBUTION,central,NO,0.63,-26.18918918918919,False,-0.65
2025-08-19,KXHIGHNY-25AUG19-B75.5,HGBR_QUANTILE,central,NO,0.43000000000000005,-47.68825910931174,True,0.5499999999999999
2025-08-19,KXHIGHNY-25AUG19-B77.5,HGBR_QUANTILE,central,NO,0.63,-30.927125506072873,False,-0.65
2025-08-26,KXHIGHNY-25AUG26-B81.5,GUMBEL,central,NO,0.71,-21.083771821826264,True,0.27
2025-08-26,KXHIGHNY-25AUG26-B79.5,RF_DISTRIBUTION,central,YES,0.6,34.736842105263165,True,0.38
2025-08-26,KXHIGHNY-25AUG26-B81.5,RF_DISTRIBUTION,central,NO,0.71,-26.368421052631575,True,0.27
2025-08-26,KXHIGHNY-25AUG26-B79.5,HGBR_QUANTILE,central,NO,0.4,-31.071428571428573,False,-0.42000000000000004
2025-08-26,KXHIGHNY-25AUG26-B81.5,HGBR_QUANTILE,central,NO,0.71,-26.857142857142858,True,0.27
2025-09-08,KXHIGHNY-25SEP08-B72.5,HGBR_QUANTILE,central,NO,0.4,-48.888888888888886,False,-0.42000000000000004
2025-09-15,KXHIGHNY-25SEP15-B79.5,RF_DISTRIBUTION,central,YES,0.68,28.428571428571423,True,0.29999999999999993
2025-09-15,KXHIGHNY-25SEP15-B79.5,HGBR_QUANTILE,central,NO,0.31999999999999995,-32.86486486486487,False,-0.33999999999999997
2025-09-22,KXHIGHNY-25SEP22-B74.5,GUMBEL,central,NO,0.42000000000000004,-54.69988508636596,True,0.5599999999999999
2025-09-22,KXHIGHNY-25SEP22-B74.5,EMOS,central,NO,0.42000000000000004,-52.31252075043634,True,0.5599999999999999
2025-09-22,KXHIGHNY-25SEP22-B74.5,RF_DISTRIBUTION,central,NO,0.42000000000000004,-57.99999999999999,True,0.5599999999999999
2025-09-22,KXHIGHNY-25SEP22-B74.5,HGBR_QUANTILE,central,NO,0.42000000000000004,-49.42011834319526,True,0.5599999999999999
2025-09-29,KXHIGHNY-25SEP29-B79.5,GUMBEL,central,NO,0.38,-57.16616527480194,True,0.6
2025-09-29,KXHIGHNY-25SEP29-B79.5,EMOS,central,NO,0.38,-56.603190318718454,True,0.6
