date,ticker,bracket,bracket_type,sleeve,gap_pp,direction,entry_price,entry_timing,confidence,model_prob,kalshi_result_yes,reconstructed_result_yes,settlement_mismatch,consensus,model_weight_source,weight_gfs,weight_ecmwf,weight_ukmo,weight_nbm,physics_mean,physics_spread,ai_mean,ai_spread,win,gross,fee,net,actual_temp,settlement_temp,month,month_num,quarter,is_current_tradeable,gap_abs,spread_between,actual_minus_consensus,entry_bucket,gap_bucket,prob_bucket,model_error_bucket,loss_mode
2025-02-04,KXHIGHNY-25FEB04-B46.5,<=nanF,wing_low,DEEP_TAIL_NO,-22.0,NO,0.8,9AM,50.33,0.0,True,False,True,44.06,fixed_weights,0.25,0.35,0.2,0.2,44.9,1.3999999999999986,43.150000000000006,1.0500000000000007,False,-0.8,0.02,-0.8200000000000001,47.0,47.0,2025-02,2,2025Q1,True,22.0,1.749999999999993,2.9399999999999977,>75c,20-25,0-0.5%,+1:+3F,NO_loss_cold_lower_tail_hit
2025-02-05,KXHIGHNY-25FEB05-B33.5,33-34F,central,CORE,70.16905458361636,YES,0.25,9AM,66.0,0.9516905458361636,False,False,False,34.38,fixed_weights,0.25,0.35,0.2,0.2,35.3,0.8000000000000007,33.2,1.599999999999998,False,-0.25,0.02,-0.27,36.0,36.0,2025-02,2,2025Q1,True,70.16905458361636,2.0999999999999943,1.6199999999999974,<25c,50+,75-100%,+1:+3F,YES_loss_near_model_or_adjacent
2025-02-05,KXHIGHNY-25FEB05-B35.5,<=nanF,wing_low,CORE,-46.0,NO,0.54,9AM,61.0,0.0,True,False,True,34.38,fixed_weights,0.25,0.35,0.2,0.2,35.3,0.8000000000000007,33.2,1.599999999999998,False,-0.54,0.02,-0.56,36.0,36.0,2025-02,2,2025Q1,True,46.0,2.0999999999999943,1.6199999999999974,45-55c,40-50,0-0.5%,+1:+3F,NO_loss_cold_lower_tail_hit
2025-02-05,KXHIGHNY-25FEB05-B35.5,<=nanF,wing_low,DEEP_TAIL_NO,-46.0,NO,0.56,9AM,61.0,0.0,True,False,True,34.38,fixed_weights,0.25,0.35,0.2,0.2,35.3,0.8000000000000007,33.2,1.599999999999998,False,-0.56,0.02,-0.5800000000000001,36.0,36.0,2025-02,2,2025Q1,True,46.0,2.0999999999999943,1.6199999999999974,55-65c,40-50,0-0.5%,+1:+3F,NO_loss_cold_lower_tail_hit
2025-02-06,KXHIGHNY-25FEB06-B37.5,<=nanF,wing_low,DEEP_TAIL_NO,-6.0,NO,0.96,9AM,54.0,0.0,True,False,True,37.555,fixed_weights,0.25,0.35,0.2,0.2,37.55,0.1500000000000021,37.6,1.5,False,-0.96,0.01,-0.97,38.0,38.0,2025-02,2,2025Q1,True,6.0,0.05000000000000426,0.4450000000000003,>75c,0-15,0-0.5%,-1:+1F,NO_loss_cold_lower_tail_hit
2025-02-06,KXHIGHNY-25FEB06-B39.5,39-40F,central,CORE,26.388805257485217,YES,0.27,9AM,70.85,0.5338880525748522,False,False,False,37.555,fixed_weights,0.25,0.35,0.2,0.2,37.55,0.1500000000000021,37.6,1.5,False,-0.27,0.02,-0.29,38.0,38.0,2025-02,2,2025Q1,True,26.388805257485217,0.05000000000000426,0.4450000000000003,25-35c,25-30,50-75%,-1:+1F,YES_loss_near_model_or_adjacent
2025-02-07,KXHIGHNY-25FEB07-B40.5,40-41F,central,CORE,56.91329442489839,YES,0.26,9AM,73.33,0.8291329442489839,False,False,False,40.44499999999999,fixed_weights,0.25,0.35,0.2,0.2,41.25,0.4500000000000028,39.35,0.3500000000000014,False,-0.26,0.02,-0.28,43.0,43.0,2025-02,2,2025Q1,True,56.91329442489839,1.8999999999999986,2.555000000000007,25-35c,50+,75-100%,+1:+3F,YES_loss_actual_hotter_than_model
2025-02-07,KXHIGHNY-25FEB07-B42.5,<=nanF,wing_low,DEEP_TAIL_NO,-95.0,NO,0.07,9AM,78.33,0.0,True,False,True,40.44499999999999,fixed_weights,0.25,0.35,0.2,0.2,41.25,0.4500000000000028,39.35,0.3500000000000014,False,-0.07,0.01,-0.08,43.0,43.0,2025-02,2,2025Q1,True,95.0,1.8999999999999986,2.555000000000007,<25c,50+,0-0.5%,+1:+3F,NO_loss_cold_lower_tail_hit
2025-02-08,KXHIGHNY-25FEB08-B34.5,<=nanF,wing_low,CORE,-25.0,NO,0.75,9AM,72.33,0.0,True,False,True,34.045,fixed_weights,0.25,0.35,0.2,0.2,34.05,0.8499999999999979,34.25,0.8500000000000014,False,-0.75,0.02,-0.77,35.0,35.0,2025-02,2,2025Q1,True,25.0,0.20000000000000284,0.9549999999999983,65-75c,20-25,0-0.5%,-1:+1F,NO_loss_cold_lower_tail_hit
2025-02-08,KXHIGHNY-25FEB08-B34.5,<=nanF,wing_low,DEEP_TAIL_NO,-25.0,NO,0.77,9AM,72.33,0.0,True,False,True,34.045,fixed_weights,0.25,0.35,0.2,0.2,34.05,0.8499999999999979,34.25,0.8500000000000014,False,-0.77,0.02,-0.79,35.0,35.0,2025-02,2,2025Q1,True,25.0,0.20000000000000284,0.9549999999999983,>75c,20-25,0-0.5%,-1:+1F,NO_loss_cold_lower_tail_hit
2025-02-09,KXHIGHNY-25FEB09-B35.5,<=nanF,wing_low,DEEP_TAIL_NO,-7.000000000000001,NO,0.95,9AM,39.0,0.0,True,False,True,34.345,fixed_weights,0.25,0.35,0.2,0.2,33.75,0.4500000000000028,35.349999999999994,1.0500000000000007,False,-0.95,0.01,-0.96,36.0,36.0,2025-02,2,2025Q1,True,7.000000000000001,1.5999999999999943,1.6550000000000011,>75c,0-15,0-0.5%,+1:+3F,NO_loss_cold_lower_tail_hit
2025-02-10,KXHIGHNY-25FEB10-B35.5,35-36F,central,CORE,28.50900622463599,YES,0.48,9AM,59.68,0.7650900622463599,False,False,False,35.665,fixed_weights,0.25,0.35,0.2,0.2,35.95,1.650000000000002,35.650000000000006,0.4499999999999993,False,-0.48,0.02,-0.5,37.0,37.0,2025-02,2,2025Q1,True,28.50900622463599,0.29999999999999716,1.3350000000000009,45-55c,25-30,75-100%,+1:+3F,YES_loss_near_model_or_adjacent
2025-02-12,KXHIGHNY-25FEB12-B34.5,34-35F,central,CORE,29.6185157279546,YES,0.25,9AM,66.82,0.546185157279546,False,False,False,33.9,fixed_weights,0.25,0.35,0.2,0.2,33.7,1.0,34.45,1.0500000000000007,False,-0.25,0.02,-0.27,36.0,36.0,2025-02,2,2025Q1,True,29.6185157279546,0.75,2.1000000000000014,<25c,25-30,50-75%,+1:+3F,YES_loss_actual_hotter_than_model
2025-02-12,KXHIGHNY-25FEB12-B36.5,36-37F,central,CORE,-44.308794522020776,NO,0.5,9AM,70.67,0.0569120547797922,True,True,False,33.9,fixed_weights,0.25,0.35,0.2,0.2,33.7,1.0,34.45,1.0500000000000007,False,-0.5,0.02,-0.52,36.0,36.0,2025-02,2,2025Q1,True,44.308794522020776,0.75,2.1000000000000014,45-55c,40-50,5-10%,+1:+3F,NO_loss_actual_hotter_than_model
2025-02-21,KXHIGHNY-25FEB21-T34,>34F,wing_high,CORE,-28.358223156646066,NO,0.5900000000000001,9AM,60.81,0.1264177684335393,True,True,False,33.465,fixed_weights,0.25,0.35,0.2,0.2,33.849999999999994,1.0500000000000007,33.150000000000006,0.9499999999999992,False,-0.5900000000000001,0.02,-0.6100000000000001,35.0,36.0,2025-02,2,2025Q1,True,28.358223156646066,0.6999999999999886,2.5349999999999966,55-65c,25-30,10-25%,+1:+3F,NO_loss_hot_upper_tail_hit
2025-03-06,KXHIGHNY-25MAR06-B52.5,52-53F,central,CORE,22.086267517822645,YES,0.35,9AM,55.45,0.5708626751782264,False,False,False,53.52,fixed_weights,0.25,0.35,0.2,0.2,53.8,0.5999999999999979,52.95,1.5500000000000007,False,-0.35,0.02,-0.37,55.0,55.0,2025-03,3,2025Q1,True,22.086267517822645,0.8499999999999943,1.4799999999999969,25-35c,20-25,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-03-07,KXHIGHNY-25MAR07-B47.5,47-48F,central,CORE,25.286552015735,YES,0.39,9AM,54.72,0.64286552015735,False,False,False,48.34,fixed_weights,0.25,0.35,0.2,0.2,49.1,1.6000000000000014,47.6,0.1000000000000014,False,-0.39,0.02,-0.41,50.0,50.0,2025-03,3,2025Q1,True,25.286552015735,1.5,1.6599999999999966,35-45c,25-30,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-03-07,KXHIGHNY-25MAR07-B49.5,49-50F,central,CORE,-28.35912408406881,NO,0.39,9AM,58.81,0.3264087591593119,True,True,False,48.34,fixed_weights,0.25,0.35,0.2,0.2,49.1,1.6000000000000014,47.6,0.1000000000000014,False,-0.39,0.02,-0.41,50.0,50.0,2025-03,3,2025Q1,True,28.35912408406881,1.5,1.6599999999999966,35-45c,25-30,25-50%,+1:+3F,NO_loss_bracket_hit
2025-03-09,KXHIGHNY-25MAR09-B51.5,51-52F,central,CORE,27.12626475345764,YES,0.49,9AM,44.5,0.7612626475345764,False,False,False,51.615,fixed_weights,0.25,0.35,0.2,0.2,52.45,1.75,50.8,0.3000000000000007,False,-0.49,0.02,-0.51,53.0,53.0,2025-03,3,2025Q1,True,27.12626475345764,1.6500000000000057,1.384999999999998,45-55c,25-30,75-100%,+1:+3F,YES_loss_near_model_or_adjacent
2025-03-10,KXHIGHNY-25MAR10-B61.5,61-62F,central,CORE,25.603597572347734,YES,0.25,9AM,42.47,0.5060359757234774,False,False,False,62.66499999999999,fixed_weights,0.25,0.35,0.2,0.2,63.75,2.450000000000003,61.65,1.25,False,-0.25,0.02,-0.27,66.0,66.0,2025-03,3,2025Q1,True,25.603597572347734,2.1000000000000014,3.335000000000008,<25c,25-30,50-75%,+3:+5F,YES_loss_actual_hotter_than_model
2025-03-10,KXHIGHNY-25MAR10-B65.5,65-66F,central,CORE,-21.815916614681175,NO,0.74,9AM,37.42,0.0418408338531882,True,True,False,62.66499999999999,fixed_weights,0.25,0.35,0.2,0.2,63.75,2.450000000000003,61.65,1.25,False,-0.74,0.02,-0.76,66.0,66.0,2025-03,3,2025Q1,True,21.815916614681175,2.1000000000000014,3.335000000000008,65-75c,20-25,2-5%,+3:+5F,NO_loss_actual_hotter_than_model
2025-03-14,KXHIGHNY-25MAR14-B54.5,54-55F,central,CORE,23.706757628163594,YES,0.34,9AM,65.61,0.577067576281636,False,False,False,53.97500000000001,fixed_weights,0.25,0.35,0.2,0.2,54.150000000000006,0.9499999999999992,53.95,0.75,False,-0.34,0.02,-0.36,57.0,57.0,2025-03,3,2025Q1,True,23.706757628163594,0.20000000000000284,3.0249999999999915,25-35c,20-25,50-75%,+3:+5F,YES_loss_actual_hotter_than_model
2025-03-14,KXHIGHNY-25MAR14-B56.5,56-57F,central,CORE,-40.72577834995453,NO,0.53,9AM,77.33,0.0627422165004547,True,True,False,53.97500000000001,fixed_weights,0.25,0.35,0.2,0.2,54.150000000000006,0.9499999999999992,53.95,0.75,False,-0.53,0.02,-0.55,57.0,57.0,2025-03,3,2025Q1,True,40.72577834995453,0.20000000000000284,3.0249999999999915,45-55c,40-50,5-10%,+3:+5F,NO_loss_actual_hotter_than_model
2025-03-17,KXHIGHNY-25MAR17-B59.5,59-60F,central,CORE,-49.01931859352121,NO,0.25,9AM,86.0,0.2598068140647879,True,True,False,58.13,fixed_weights,0.25,0.35,0.2,0.2,57.9,0.5,58.35,0.8500000000000014,False,-0.25,0.02,-0.27,59.0,59.0,2025-03,3,2025Q1,True,49.01931859352121,0.45000000000000284,0.8699999999999974,<25c,40-50,25-50%,-1:+1F,NO_loss_bracket_hit
2025-03-18,KXHIGHNY-25MAR18-B58.5,58-59F,central,CORE,40.70441462159064,YES,0.36,9AM,65.67,0.7670441462159063,False,False,False,58.755,fixed_weights,0.25,0.35,0.2,0.2,59.85,1.75,57.55,0.1500000000000021,False,-0.36,0.02,-0.38,61.0,61.0,2025-03,3,2025Q1,True,40.70441462159064,2.3000000000000043,2.2449999999999974,35-45c,40-50,75-100%,+1:+3F,YES_loss_actual_hotter_than_model
2025-03-18,KXHIGHNY-25MAR18-B60.5,60-61F,central,CORE,-22.23043530592551,NO,0.61,9AM,41.97,0.1676956469407449,True,True,False,58.755,fixed_weights,0.25,0.35,0.2,0.2,59.85,1.75,57.55,0.1500000000000021,False,-0.61,0.02,-0.63,61.0,61.0,2025-03,3,2025Q1,True,22.23043530592551,2.3000000000000043,2.2449999999999974,55-65c,20-25,10-25%,+1:+3F,NO_loss_actual_hotter_than_model
2025-03-19,KXHIGHNY-25MAR19-B60.5,60-61F,central,CORE,30.91909997959939,YES,0.45,9AM,60.89,0.7591909997959939,False,False,False,60.595,fixed_weights,0.25,0.35,0.2,0.2,60.95,2.150000000000002,60.6,0.3999999999999986,False,-0.45,0.02,-0.47,63.0,63.0,2025-03,3,2025Q1,True,30.91909997959939,0.3500000000000014,2.405000000000001,35-45c,30-35,75-100%,+1:+3F,YES_loss_actual_hotter_than_model
2025-03-19,KXHIGHNY-25MAR19-B62.5,62-63F,central,CORE,-31.207704920443863,NO,0.55,9AM,61.28,0.1379229507955613,True,True,False,60.595,fixed_weights,0.25,0.35,0.2,0.2,60.95,2.150000000000002,60.6,0.3999999999999986,False,-0.55,0.02,-0.5700000000000001,63.0,63.0,2025-03,3,2025Q1,True,31.207704920443863,0.3500000000000014,2.405000000000001,45-55c,30-35,10-25%,+1:+3F,NO_loss_actual_hotter_than_model
2025-03-21,KXHIGHNY-25MAR21-B51.5,51-52F,central,CORE,-25.58662046352011,NO,0.54,9AM,58.45,0.2041337953647989,True,True,False,49.92,fixed_weights,0.25,0.35,0.2,0.2,49.9,1.0,50.2,0.3000000000000007,False,-0.54,0.02,-0.56,51.0,51.0,2025-03,3,2025Q1,True,25.58662046352011,0.30000000000000426,1.0799999999999983,45-55c,25-30,10-25%,+1:+3F,NO_loss_bracket_hit
2025-03-26,KXHIGHNY-25MAR26-B52.5,52-53F,central,CORE,-30.491259097866717,NO,0.64,9AM,48.32,0.0550874090213328,True,True,False,49.875,fixed_weights,0.25,0.35,0.2,0.2,49.25,2.3500000000000014,51.4,1.3999999999999986,False,-0.64,0.02,-0.66,53.0,53.0,2025-03,3,2025Q1,True,30.491259097866717,2.1499999999999986,3.125,55-65c,30-35,5-10%,+3:+5F,NO_loss_actual_hotter_than_model
2025-03-27,KXHIGHNY-25MAR27-B50.5,50-51F,central,CORE,33.388054110180086,YES,0.4,9AM,68.52,0.7338805411018009,False,False,False,51.035,fixed_weights,0.25,0.35,0.2,0.2,51.25,1.3500000000000014,51.05,0.3499999999999978,False,-0.4,0.02,-0.42,53.0,53.0,2025-03,3,2025Q1,True,33.388054110180086,0.20000000000000284,1.9650000000000034,35-45c,30-35,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-03-28,KXHIGHNY-25MAR28-B61.5,61-62F,central,CORE,42.716039716339345,YES,0.34,9AM,90.0,0.7671603971633935,False,False,False,61.735,fixed_weights,0.25,0.35,0.2,0.2,61.85,1.3500000000000014,61.9,0.0,False,-0.34,0.02,-0.36,63.0,63.0,2025-03,3,2025Q1,True,42.716039716339345,0.04999999999999716,1.2650000000000006,25-35c,40-50,75-100%,+1:+3F,YES_loss_near_model_or_adjacent
2025-03-28,KXHIGHNY-25MAR28-B63.5,63-64F,central,CORE,-26.6312913107381,NO,0.5700000000000001,9AM,62.18,0.163687086892619,True,True,False,61.735,fixed_weights,0.25,0.35,0.2,0.2,61.85,1.3500000000000014,61.9,0.0,False,-0.5700000000000001,0.02,-0.5900000000000001,63.0,63.0,2025-03,3,2025Q1,True,26.6312913107381,0.04999999999999716,1.2650000000000006,55-65c,25-30,10-25%,+1:+3F,NO_loss_bracket_hit
2025-04-01,KXHIGHNY-25APR01-B57.5,57-58F,central,CORE,-23.441757411989165,NO,0.42,9AM,45.59,0.3455824258801083,True,True,False,58.995000000000005,fixed_weights,0.25,0.35,0.2,0.2,58.35,1.25,59.650000000000006,0.0500000000000007,False,-0.42,0.02,-0.44,58.0,58.0,2025-04,4,2025Q2,True,23.441757411989165,1.3000000000000043,-0.9950000000000045,35-45c,20-25,25-50%,-1:+1F,NO_loss_bracket_hit
2025-04-01,KXHIGHNY-25APR01-B59.5,59-60F,central,CORE,21.51945720474012,YES,0.37,9AM,53.03,0.5851945720474012,False,False,False,58.995000000000005,fixed_weights,0.25,0.35,0.2,0.2,58.35,1.25,59.650000000000006,0.0500000000000007,False,-0.37,0.02,-0.39,58.0,58.0,2025-04,4,2025Q2,True,21.51945720474012,1.3000000000000043,-0.9950000000000045,35-45c,20-25,50-75%,-1:+1F,YES_loss_near_model_or_adjacent
2025-04-02,KXHIGHNY-25APR02-B48.5,48-49F,central,CORE,-31.717317508461385,NO,0.51,9AM,64.96,0.1728268249153861,True,True,False,46.78,fixed_weights,0.25,0.35,0.2,0.2,46.9,1.6000000000000014,47.0,0.7999999999999972,False,-0.51,0.02,-0.53,49.0,49.0,2025-04,4,2025Q2,True,31.717317508461385,0.10000000000000142,2.219999999999999,45-55c,30-35,10-25%,+1:+3F,NO_loss_actual_hotter_than_model
2025-04-03,KXHIGHNY-25APR03-B70.5,70-71F,central,CORE,28.41259741284221,YES,0.4,9AM,52.88,0.6841259741284221,False,False,False,71.22,fixed_weights,0.25,0.35,0.2,0.2,71.5,1.0,70.55000000000001,1.1499999999999986,False,-0.4,0.02,-0.42,73.0,73.0,2025-04,4,2025Q2,True,28.41259741284221,0.9499999999999886,1.7800000000000011,35-45c,25-30,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-04-09,KXHIGHNY-25APR09-B47.5,47-48F,central,CORE,47.477468776831536,YES,0.27,9AM,89.67,0.7447746877683153,False,False,False,47.98,fixed_weights,0.25,0.35,0.2,0.2,48.1,1.0,48.05,0.4499999999999993,False,-0.27,0.02,-0.29,49.0,49.0,2025-04,4,2025Q2,True,47.477468776831536,0.05000000000000426,1.0200000000000031,25-35c,40-50,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-04-09,KXHIGHNY-25APR09-B49.5,49-50F,central,CORE,-24.10559913053511,NO,0.54,9AM,58.47,0.2189440086946489,True,True,False,47.98,fixed_weights,0.25,0.35,0.2,0.2,48.1,1.0,48.05,0.4499999999999993,False,-0.54,0.02,-0.56,49.0,49.0,2025-04,4,2025Q2,True,24.10559913053511,0.05000000000000426,1.0200000000000031,45-55c,20-25,10-25%,+1:+3F,NO_loss_bracket_hit
2025-04-12,KXHIGHNY-25APR12-B41.5,41-42F,central,CORE,30.479493138947785,YES,0.46,9AM,53.64,0.7647949313894779,False,False,False,41.66,fixed_weights,0.25,0.35,0.2,0.2,41.0,0.2000000000000028,42.7,0.3000000000000007,False,-0.46,0.02,-0.48,40.0,40.0,2025-04,4,2025Q2,True,30.479493138947785,1.7000000000000028,-1.6599999999999966,45-55c,30-35,75-100%,-3:-1F,YES_loss_near_model_or_adjacent
2025-04-13,KXHIGHNY-25APR13-B55.5,55-56F,central,CORE,28.350689682668307,YES,0.27,9AM,68.47,0.5535068968266831,False,False,False,56.56,fixed_weights,0.25,0.35,0.2,0.2,56.9,0.6000000000000014,56.2,0.5999999999999979,False,-0.27,0.02,-0.29,58.0,58.0,2025-04,4,2025Q2,True,28.350689682668307,0.6999999999999957,1.4399999999999977,25-35c,25-30,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-04-14,KXHIGHNY-25APR14-B65.5,65-66F,central,CORE,-34.41263823322587,NO,0.54,9AM,67.88,0.1158736176677413,True,True,False,63.455000000000005,fixed_weights,0.25,0.35,0.2,0.2,63.75,2.349999999999998,63.6,0.1000000000000014,False,-0.54,0.02,-0.56,66.0,66.0,2025-04,4,2025Q2,True,34.41263823322587,0.14999999999999858,2.5449999999999946,45-55c,30-35,10-25%,+1:+3F,NO_loss_actual_hotter_than_model
2025-04-17,KXHIGHNY-25APR17-B60.5,60-61F,central,CORE,27.12255346881307,YES,0.26,9AM,64.16,0.5312255346881307,False,False,False,61.61,fixed_weights,0.25,0.35,0.2,0.2,62.1,1.5,61.25,0.0499999999999971,False,-0.26,0.02,-0.28,64.0,64.0,2025-04,4,2025Q2,True,27.12255346881307,0.8500000000000014,2.3900000000000006,25-35c,25-30,50-75%,+1:+3F,YES_loss_actual_hotter_than_model
2025-04-17,KXHIGHNY-25APR17-B64.5,64-65F,central,CORE,-21.108064669990245,NO,0.75,9AM,56.14,0.0389193533000975,True,True,False,61.61,fixed_weights,0.25,0.35,0.2,0.2,62.1,1.5,61.25,0.0499999999999971,False,-0.75,0.02,-0.77,64.0,64.0,2025-04,4,2025Q2,True,21.108064669990245,0.8500000000000014,2.3900000000000006,65-75c,20-25,2-5%,+1:+3F,NO_loss_actual_hotter_than_model
2025-04-24,KXHIGHNY-25APR24-B74.5,74-75F,central,CORE,23.589779364478012,YES,0.39,9AM,42.79,0.6258977936447802,False,False,False,75.385,fixed_weights,0.25,0.35,0.2,0.2,76.25,0.75,73.9,1.3000000000000045,False,-0.39,0.02,-0.41,77.0,77.0,2025-04,4,2025Q2,True,23.589779364478012,2.3499999999999943,1.6149999999999949,35-45c,20-25,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-04-25,KXHIGHNY-25APR25-B77.5,77-78F,central,CORE,-26.209283797807387,NO,0.7,9AM,48.61,0.0379071620219261,True,True,False,74.59,fixed_weights,0.25,0.35,0.2,0.2,75.5,0.5,73.35,1.4499999999999955,False,-0.7,0.02,-0.72,77.0,77.0,2025-04,4,2025Q2,True,26.209283797807387,2.1500000000000057,2.4099999999999966,65-75c,25-30,2-5%,+1:+3F,NO_loss_actual_hotter_than_model
2025-04-26,KXHIGHNY-25APR26-B73.5,73-74F,central,CORE,-29.134411988639048,NO,0.6599999999999999,9AM,58.85,0.0486558801136095,True,True,False,70.78,fixed_weights,0.25,0.35,0.2,0.2,71.6,0.3999999999999986,69.65,0.25,False,-0.6599999999999999,0.02,-0.6799999999999999,74.0,74.0,2025-04,4,2025Q2,True,29.134411988639048,1.9499999999999886,3.219999999999999,65-75c,25-30,2-5%,+3:+5F,NO_loss_actual_hotter_than_model
2025-05-01,KXHIGHNY-25MAY01-B68.5,68-69F,central,CORE,26.76860215186588,YES,0.41,9AM,51.02,0.6776860215186588,False,False,False,69.24,fixed_weights,0.25,0.35,0.2,0.2,69.8,0.7999999999999972,68.6,0.5,False,-0.41,0.02,-0.43,71.0,71.0,2025-05,5,2025Q2,True,26.76860215186588,1.2000000000000028,1.7600000000000051,35-45c,25-30,50-75%,+1:+3F,YES_loss_near_model_or_adjacent
2025-05-03,KXHIGHNY-25MAY03-B84.5,84-85F,central,CORE,-23.760548782942625,NO,0.72,9AM,45.35,0.0423945121705737,True,True,False,81.675,fixed_weights,0.25,0.35,0.2,0.2,82.65,1.1499999999999986,80.5,0.7999999999999972,False,-0.72,0.02,-0.74,85.0,85.0,2025-05,5,2025Q2,True,23.760548782942625,2.1500000000000057,3.325000000000003,65-75c,20-25,2-5%,+3:+5F,NO_loss_actual_hotter_than_model
2025-05-05,KXHIGHNY-25MAY05-B62.5,62-63F,central,CORE,30.25140915787073,YES,0.42,9AM,63.0,0.7225140915787073,False,False,False,62.395,fixed_weights,0.25,0.35,0.2,0.2,62.35,1.6499999999999986,62.05,0.1500000000000021,False,-0.42,0.02,-0.44,61.0,61.0,2025-05,5,2025Q2,True,30.25140915787073,0.30000000000000426,-1.3950000000000031,35-45c,30-35,50-75%,-3:-1F,YES_loss_near_model_or_adjacent
2025-05-24,KXHIGHNY-25MAY24-B62.5,62-63F,central,CORE,20.608720251240342,YES,0.56,9AM,46.81,0.7660872025124035,False,False,False,62.790000000000006,fixed_weights,0.25,0.35,0.2,0.2,63.2,1.3000000000000007,62.5,0.2999999999999971,False,-0.56,0.02,-0.5800000000000001,64.0,64.0,2025-05,5,2025Q2,True,20.608720251240342,0.7000000000000028,1.2099999999999937,55-65c,20-25,75-100%,+1:+3F,YES_loss_near_model_or_adjacent
2025-05-27,KXHIGHNY-25MAY27-B75.5,75-76F,central,CORE,30.261461025455645,YES,0.46,9AM,48.02,0.7626146102545565,False,False,False,75.63,fixed_weights,0.25,0.35,0.2,0.2,76.5,0.0999999999999943,74.3,0.5,False,-0.46,0.02,-0.48,74.0,74.0,2025-05,5,2025Q2,True,30.261461025455645,2.200000000000003,-1.6299999999999955,45-55c,30-35,75-100%,-3:-1F,YES_loss_near_model_or_adjacent
2025-05-30,KXHIGHNY-25MAY30-B73.5,73-74F,central,CORE,41.307450943362,YES,0.35,9AM,75.0,0.76307450943362,False,False,False,73.84,fixed_weights,0.25,0.35,0.2,0.2,74.6,0.6000000000000014,72.85,0.1499999999999985,False,-0.35,0.02,-0.37,75.0,75.0,2025-05,5,2025Q2,True,41.307450943362,1.75,1.1599999999999966,25-35c,40-50,75-100%,+1:+3F,YES_loss_near_model_or_adjacent
2025-05-30,KXHIGHNY-25MAY30-B75.5,75-76F,central,CORE,-25.42995169812449,NO,0.56,9AM,45.57,0.185700483018755,True,True,False,73.84,fixed_weights,0.25,0.35,0.2,0.2,74.6,0.6000000000000014,72.85,0.1499999999999985,False,-0.56,0.02,-0.5800000000000001,75.0,75.0,2025-05,5,2025Q2,True,25.42995169812449,1.75,1.1599999999999966,55-65c,25-30,10-25%,+1:+3F,NO_loss_bracket_hit
2025-06-02,KXHIGHNY-25JUN02-B72.5,72-73F,central,CORE,31.70381204446107,YES,0.43,9AM,52.27,0.7470381204446107,False,False,False,72.51,fixed_weights,0.25,0.35,0.2,0.2,73.30000000000001,0.8999999999999986,71.55000000000001,0.3500000000000014,False,-0.43,0.02,-0.45,71.0,66.0,2025-06,6,2025Q2,True,31.70381204446107,1.75,-6.510000000000005,35-45c,30-35,50-75%,-8:-5F,YES_loss_actual_colder_than_model
2025-06-05,KXHIGHNY-25JUN05-B86.5,86-87F,central,DEEP_TAIL_NO,-15.99996979506785,NO,0.86,9AM,33.5,3.0204932150368317e-07,True,True,False,89.96000000000001,fixed_weights,0.25,0.35,0.2,0.2,91.4,1.0,87.55000000000001,0.3500000000000014,False,-0.86,0.01,-0.87,87.0,87.0,2025-06,6,2025Q2,True,15.99996979506785,3.8499999999999943,-2.960000000000008,>75c,15-20,0-0.5%,-3:-1F,NO_loss_actual_colder_than_model
2025-06-07,KXHIGHNY-25JUN07-T77,<=77F,wing_low,CORE,-29.53231361262727,NO,0.28,9AM,57.71,0.4246768638737273,True,True,False,76.835,fixed_weights,0.25,0.35,0.2,0.2,77.35,1.8500000000000016,75.6,1.3999999999999986,False,-0.28,0.02,-0.3,76.0,76.0,2025-06,6,2025Q2,True,29.53231361262727,1.75,-0.8349999999999937,25-35c,25-30,25-50%,-1:+1F,NO_loss_cold_lower_tail_hit
2025-06-08,KXHIGHNY-25JUN08-B74.5,74-75F,central,CORE,27.568790283841672,YES,0.48,9AM,49.09,0.7556879028384167,False,False,False,74.91,fixed_weights,0.25,0.35,0.2,0.2,75.5,0.5,74.15,1.25,False,-0.48,0.02,-0.5,76.0,76.0,2025-06,6,2025Q2,True,27.568790283841672,1.3499999999999943,1.0900000000000034,45-55c,25-30,75-100%,+1:+3F,YES_loss_near_model_or_adjacent
2025-06-10,KXHIGHNY-25JUN10-B75.5,75-76F,central,CORE,34.6268751394528,YES,0.31,9AM,70.84,0.656268751394528,False,False,False,75.18,fixed_weights,0.25,0.35,0.2,0.2,75.4,0.6000000000000014,74.69999999999999,2.3999999999999986,False,-0.31,0.02,-0.33,73.0,73.0,2025-06,6,2025Q2,True,34.6268751394528,0.700000000000017,-2.180000000000007,25-35c,30-35,50-75%,-3:-1F,YES_loss_actual_colder_than_model
