trades,trading_days,win_rate,profitable_days,profitable_day_rate,net_pnl,gross_pnl,sharpe,max_drawdown,avg_entry_price,median_entry_price,avg_return,strategy,timing,p_yes_max,yes_price_min,yes_price_max
208,187,0.6682692307692307,118,0.6310160427807486,16.019999999999996,20.039999999999996,0.17369631408667394,-5.760000000000001,0.5719230769230769,0.62,0.142629496075767,DEEP_TAIL_NO,11AM,0.1,0.25,
154,154,0.474025974025974,73,0.474025974025974,4.999999999999992,7.879999999999997,0.0662339856148527,-11.579999999999998,0.4228571428571429,0.475,0.06729614906949288,TAIL_NO,11AM,0.2,0.45,
71,71,0.4084507042253521,29,0.4084507042253521,5.619999999999997,6.84,0.167811620605863,-2.8599999999999994,0.3121126760563381,0.38,0.15491577683562516,TAIL_NO,11AM,0.2,0.55,
30,30,0.3333333333333333,10,0.3333333333333333,4.639999999999999,5.039999999999999,0.37913638669868965,-0.6799999999999997,0.1653333333333334,0.14,0.26088332711751444,TAIL_NO,11AM,0.2,0.65,
20,20,0.1,2,0.1,-0.030000000000000686,0.16999999999999948,-0.004979288757825608,-1.7600000000000005,0.09150000000000001,0.10000000000000003,-0.37371040723981885,TAIL_NO,11AM,0.2,0.75,
186,184,0.45161290322580644,82,0.44565217391304346,1.999999999999993,5.4999999999999964,0.02207888085677692,-13.180000000000003,0.4220430107526882,0.47,0.0016715151498705148,TAIL_NO,11AM,0.3,0.45,
88,88,0.38636363636363635,34,0.38636363636363635,4.579999999999996,6.1199999999999966,0.11191364195848039,-3.79,0.31681818181818183,0.38,0.05231855631817559,TAIL_NO,11AM,0.3,0.55,
36,36,0.3055555555555556,11,0.3055555555555556,4.429999999999999,4.929999999999997,0.30750811897007274,-0.8599999999999994,0.16861111111111116,0.15000000000000002,0.10857924318616392,TAIL_NO,11AM,0.3,0.65,
24,24,0.08333333333333333,2,0.08333333333333333,-0.5800000000000007,-0.32000000000000073,-0.08598626825858295,-2.310000000000001,0.09666666666666669,0.10000000000000003,-0.5084491488903252,TAIL_NO,11AM,0.3,0.75,
220,218,0.4318181818181818,93,0.42660550458715596,-1.000000000000007,3.139999999999996,-0.009460902098968597,-12.960000000000006,0.4175454545454546,0.46499999999999997,-0.05392905810363284,TAIL_NO,11AM,0.4,0.45,
110,110,0.35454545454545455,39,0.35454545454545455,2.1699999999999955,4.109999999999997,0.043245283206976536,-4.2600000000000025,0.3171818181818181,0.38,-0.05791223668978165,TAIL_NO,11AM,0.4,0.55,
45,45,0.24444444444444444,11,0.24444444444444444,2.5299999999999985,3.169999999999999,0.14613981528925876,-1.560000000000001,0.17400000000000004,0.15000000000000002,-0.13344983628154108,TAIL_NO,11AM,0.4,0.65,
29,29,0.06896551724137931,2,0.06896551724137931,-1.200000000000001,-0.8800000000000008,-0.15991572884676367,-2.780000000000001,0.09931034482758623,0.09999999999999998,-0.6154899360274612,TAIL_NO,11AM,0.4,0.75,
604,359,0.9983443708609272,358,0.9972144846796658,-0.9999999999999948,5.040000000000005,-0.04068942293855776,-1.0,0.9900000000000001,0.99,-0.001672352665730141,NEAR_CONFIRMED_NO,11AM,0.005,,0.01
868,430,0.9965437788018433,427,0.9930232558139535,-2.999999999999993,5.680000000000008,-0.058857560780604695,-3.0,0.9900000000000002,0.99,-0.0034911325233905797,NEAR_CONFIRMED_NO,11AM,0.005,,0.03
954,440,0.9968553459119497,437,0.9931818181818182,-1.7499999999999916,7.79000000000001,-0.03260183189022452,-2.009999999999999,0.9886897274633124,0.99,-0.001830804488708722,NEAR_CONFIRMED_NO,11AM,0.005,,0.05
997,443,0.9939819458375125,437,0.9864559819413092,-3.28999999999999,6.680000000000012,-0.04294772322479657,-3.85,0.98728184553661,0.99,-0.0033533580827922863,NEAR_CONFIRMED_NO,11AM,0.005,,0.1
628,362,0.9984076433121019,361,0.9972375690607734,-0.9999999999999946,5.280000000000006,-0.03990434422338089,-1.0,0.99,0.99,-0.0016084410988869504,NEAR_CONFIRMED_NO,11AM,0.01,,0.01
919,433,0.9967355821545157,430,0.9930715935334873,-2.999999999999993,6.190000000000008,-0.05719742472668833,-3.0,0.9900000000000001,0.99,-0.003297391763115367,NEAR_CONFIRMED_NO,11AM,0.01,,0.03
1018,442,0.9960707269155207,438,0.9909502262443439,-2.5599999999999916,7.62000000000001,-0.04011323048639625,-2.8299999999999987,0.9885854616895875,0.99,-0.0025263808780537026,NEAR_CONFIRMED_NO,11AM,0.01,,0.05
1069,444,0.9925163704396632,436,0.9819819819819819,-4.849999999999989,5.840000000000012,-0.053089087357119646,-5.459999999999986,0.9870533208606173,0.99,-0.004629913623651291,NEAR_CONFIRMED_NO,11AM,0.01,,0.1
641,366,0.9984399375975039,365,0.9972677595628415,-0.9999999999999946,5.4100000000000055,-0.039497625276667996,-1.0,0.9899999999999999,0.99,-0.0015758206085819105,NEAR_CONFIRMED_NO,11AM,0.02,,0.01
955,434,0.9958115183246073,430,0.9907834101382489,-3.9999999999999925,5.550000000000009,-0.06482047941307023,-4.0,0.9900000000000001,0.99,-0.0042307895711036995,NEAR_CONFIRMED_NO,11AM,0.02,,0.03
1059,443,0.9952785646836638,438,0.9887133182844243,-3.46999999999999,7.120000000000011,-0.04769400827914549,-3.629999999999998,0.9885552407932012,0.99,-0.0032948804868016073,NEAR_CONFIRMED_NO,11AM,0.02,,0.05
1117,445,0.9919427036705462,436,0.9797752808988764,-5.509999999999989,5.660000000000013,-0.05553324096693175,-5.9299999999999855,0.9868755595344675,0.99,-0.005017573243255043,NEAR_CONFIRMED_NO,11AM,0.02,,0.1
667,371,0.9985007496251874,370,0.9973045822102425,-0.9999999999999942,5.670000000000006,-0.0387201546331181,-1.0,0.9900000000000001,0.99,-0.00151439431799251,NEAR_CONFIRMED_NO,11AM,0.05,,0.01
998,437,0.9959919839679359,433,0.9908466819221968,-3.999999999999992,5.980000000000009,-0.06340435836697256,-4.0,0.9900000000000001,0.99,-0.004048501042489011,NEAR_CONFIRMED_NO,11AM,0.05,,0.03
1120,445,0.9955357142857143,440,0.9887640449438202,-3.219999999999989,7.980000000000011,-0.043010953802729825,-3.4399999999999977,0.9884107142857145,0.99,-0.0028863425363004473,NEAR_CONFIRMED_NO,11AM,0.05,,0.05
1191,447,0.9907640638119227,436,0.9753914988814317,-6.809999999999987,5.100000000000014,-0.06037458501560525,-7.319999999999981,0.9864819479429052,0.99,-0.005853040457192401,NEAR_CONFIRMED_NO,11AM,0.05,,0.1
434,299,0.9308755760368663,269,0.8996655518394648,-3.929999999999997,0.7800000000000056,-0.04670557863783231,-12.07,0.9290783410138249,0.99,-0.018238021723106637,DEEP_TAIL_NO,1PM,0.005,0.01,
213,172,0.863849765258216,143,0.8313953488372093,-2.9299999999999993,-0.4299999999999988,-0.051252345363954656,-11.07,0.865868544600939,0.94,-0.032418781303883884,DEEP_TAIL_NO,1PM,0.005,0.03,
135,121,0.8,94,0.7768595041322314,-2.0900000000000007,-0.370000000000001,-0.04910290668402287,-9.19,0.8027407407407408,0.9,-0.044781724735968274,DEEP_TAIL_NO,1PM,0.005,0.05,
80,76,0.6875,51,0.6710526315789473,-2.8200000000000007,-1.6500000000000012,-0.09325000713788144,-8.350000000000001,0.708125,0.815,-0.08553071315474062,DEEP_TAIL_NO,1PM,0.005,0.1,
51,50,0.5294117647058824,26,0.52,-4.600000000000001,-3.7199999999999998,-0.2026873249977411,-7.870000000000001,0.6023529411764706,0.6799999999999999,-0.1732480771338198,DEEP_TAIL_NO,1PM,0.005,0.15,
35,35,0.45714285714285713,16,0.45714285714285713,-2.120000000000001,-1.4700000000000004,-0.1393949089231242,-6.2700000000000005,0.49914285714285733,0.5700000000000001,-0.16558371888652465,DEEP_TAIL_NO,1PM,0.005,0.25,
511,326,0.9315068493150684,291,0.8926380368098159,-1.9099999999999988,3.700000000000002,-0.01891183603419884,-11.290000000000001,0.9242661448140901,0.98,-0.011053029283700772,DEEP_TAIL_NO,1PM,0.01,0.01,
261,205,0.8697318007662835,171,0.8341463414634146,-0.9100000000000001,2.200000000000001,-0.012922938307007286,-10.290000000000001,0.8613026819923371,0.93,-0.017770103271532892,DEEP_TAIL_NO,1PM,0.01,0.03,
174,150,0.8160919540229885,118,0.7866666666666666,-0.21000000000000085,2.0299999999999994,-0.0038538070982526425,-8.43,0.804425287356322,0.89,-0.022541600491576438,DEEP_TAIL_NO,1PM,0.01,0.05,
106,101,0.7358490566037735,73,0.7227722772277227,0.34999999999999787,1.909999999999999,0.00932638420402654,-7.65,0.7178301886792453,0.81,-0.03162858615964286,DEEP_TAIL_NO,1PM,0.01,0.1,
68,66,0.6029411764705882,39,0.5909090909090909,-2.3200000000000007,-1.140000000000001,-0.0808820194820859,-7.25,0.6197058823529412,0.715,-0.0933332187700004,DEEP_TAIL_NO,1PM,0.01,0.15,
46,45,0.5217391304347826,23,0.5111111111111111,-0.8400000000000012,0.019999999999999463,-0.043183164540798395,-5.65,0.5213043478260869,0.6000000000000001,-0.09862057006754753,DEEP_TAIL_NO,1PM,0.01,0.25,
632,374,0.9319620253164557,331,0.8850267379679144,7.54,14.630000000000006,0.057195599091368225,-9.899999999999999,0.9088132911392405,0.98,0.018069173973550335,DEEP_TAIL_NO,1PM,0.02,0.01,
356,273,0.8820224719101124,231,0.8461538461538461,8.540000000000001,12.870000000000001,0.08806797076030838,-8.9,0.8458707865168539,0.925,0.034915221801642735,DEEP_TAIL_NO,1PM,0.02,0.03,
254,212,0.84251968503937,172,0.8113207547169812,9.030000000000001,12.34,0.11481075313877755,-7.340000000000001,0.7939370078740158,0.89,0.05090562738118323,DEEP_TAIL_NO,1PM,0.02,0.05,
158,143,0.7784810126582279,108,0.7552447552447552,9.179999999999998,11.529999999999998,0.16604536361365074,-6.390000000000001,0.7055063291139241,0.795,0.08248263129583044,DEEP_TAIL_NO,1PM,0.02,0.1,
103,96,0.6699029126213593,62,0.6458333333333334,4.849999999999997,6.649999999999999,0.11146690047989329,-6.6400000000000015,0.6053398058252427,0.7,0.07936643692917128,DEEP_TAIL_NO,1PM,0.02,0.15,
72,69,0.625,42,0.6086956521739131,6.869999999999997,8.219999999999999,0.22986693162675934,-5.170000000000002,0.5108333333333334,0.5850000000000001,0.14755342578873598,DEEP_TAIL_NO,1PM,0.02,0.25,
690,386,0.9246376811594202,334,0.8652849740932642,7.540000000000002,15.400000000000006,0.05075267390803817,-10.049999999999999,0.9023188405797101,0.98,0.01273477946884774,DEEP_TAIL_NO,1PM,0.03,0.01,
402,293,0.8731343283582089,242,0.825938566552901,8.54,13.52,0.07660097539840159,-9.049999999999997,0.8395024875621891,0.92,0.024370892645785947,DEEP_TAIL_NO,1PM,0.03,0.03,
291,239,0.8316151202749141,190,0.7949790794979079,8.909999999999998,12.78,0.09718751769315187,-7.210000000000002,0.7876975945017182,0.89,0.0349629865193906,DEEP_TAIL_NO,1PM,0.03,0.05,
187,167,0.7700534759358288,124,0.7425149700598802,9.619999999999997,12.45,0.14682814217656925,-5.800000000000001,0.703475935828877,0.77,0.05818017992018466,DEEP_TAIL_NO,1PM,0.03,0.1,
127,117,0.6692913385826772,75,0.6410256410256411,4.759999999999997,6.989999999999998,0.090176892248272,-6.07,0.6142519685039372,0.6799999999999999,0.04268754988246023,DEEP_TAIL_NO,1PM,0.03,0.15,
89,83,0.6067415730337079,48,0.5783132530120482,5.569999999999997,7.249999999999998,0.14752135990687987,-4.6000000000000005,0.5252808988764044,0.6000000000000001,0.07151718521365828,DEEP_TAIL_NO,1PM,0.03,0.25,
779,402,0.9050064184852374,328,0.8159203980099502,5.520000000000001,14.710000000000003,0.029144047649550472,-8.86,0.8861232349165598,0.97,0.008433620606846878,DEEP_TAIL_NO,1PM,0.05,0.01,
481,332,0.8503118503118503,260,0.7831325301204819,7.52,13.73,0.05168847342185772,-7.859999999999999,0.8217671517671518,0.91,0.017858612209845606,DEEP_TAIL_NO,1PM,0.05,0.03,
366,287,0.8114754098360656,218,0.759581881533101,8.829999999999997,13.889999999999997,0.07208003652535118,-6.079999999999999,0.7735245901639345,0.87,0.027148648264635596,DEEP_TAIL_NO,1PM,0.05,0.05,
251,215,0.7529880478087649,153,0.7116279069767442,9.979999999999993,13.889999999999997,0.10777426882088743,-5.149999999999999,0.6976494023904383,0.76,0.04420398806880774,DEEP_TAIL_NO,1PM,0.05,0.1,
176,158,0.6534090909090909,97,0.6139240506329114,3.6699999999999977,6.829999999999998,0.04815004534041564,-5.499999999999999,0.6146022727272727,0.675,0.022780255881007426,DEEP_TAIL_NO,1PM,0.05,0.15,
128,116,0.6015625,65,0.5603448275862069,5.8299999999999965,8.279999999999998,0.10341606900466203,-4.2299999999999995,0.536875,0.6000000000000001,0.05189694502527939,DEEP_TAIL_NO,1PM,0.05,0.25,
893,417,0.8891377379619261,318,0.762589928057554,7.059999999999998,17.93,0.030374269084622662,-8.430000000000001,0.8690593505039195,0.96,0.005779303540294312,DEEP_TAIL_NO,1PM,0.1,0.01,
586,377,0.8361774744027304,281,0.7453580901856764,10.059999999999997,17.86,0.05484632947521878,-7.609999999999999,0.8056996587030717,0.89,0.013978192989395658,DEEP_TAIL_NO,1PM,0.1,0.03,
466,347,0.8004291845493562,254,0.7319884726224783,11.27,17.869999999999997,0.07078258094579494,-7.82,0.7620815450643776,0.86,0.02024579635236393,DEEP_TAIL_NO,1PM,0.1,0.05,
338,281,0.7455621301775148,195,0.693950177935943,11.819999999999997,17.139999999999997,0.0932123315552339,-5.849999999999998,0.6948520710059172,0.76,0.02945029863391927,DEEP_TAIL_NO,1PM,0.1,0.1,
241,216,0.6556016597510373,133,0.6157407407407407,5.359999999999998,9.709999999999997,0.051750826165509196,-7.849999999999995,0.6153112033195022,0.67,0.011051650765773923,DEEP_TAIL_NO,1PM,0.1,0.15,
172,158,0.5988372093023255,89,0.5632911392405063,7.929999999999996,11.229999999999999,0.10518361035305968,-6.37,0.533546511627907,0.6000000000000001,0.03375902562943537,DEEP_TAIL_NO,1PM,0.1,0.25,
146,146,0.4246575342465753,62,0.4246575342465753,6.309999999999995,9.019999999999998,0.0916749438701035,-5.6600000000000055,0.36287671232876717,0.39,0.0321032680320717,TAIL_NO,1PM,0.2,0.45,
99,99,0.3838383838383838,38,0.3838383838383838,7.659999999999995,9.429999999999998,0.17012737391053653,-4.929999999999997,0.2885858585858586,0.33000000000000007,0.07574066510594722,TAIL_NO,1PM,0.2,0.55,
65,65,0.3076923076923077,20,0.3076923076923077,4.379999999999997,5.47,0.15726854636275397,-4.829999999999998,0.22353846153846152,0.27,-0.0098932283263215,TAIL_NO,1PM,0.2,0.65,
31,31,0.16129032258064516,5,0.16129032258064516,0.8899999999999993,1.2999999999999994,0.08554316381008417,-2.1900000000000004,0.11935483870967742,0.10999999999999999,-0.36572378805548494,TAIL_NO,1PM,0.2,0.75,
186,184,0.41397849462365593,76,0.41304347826086957,6.819999999999995,10.289999999999997,0.078473473612426,-6.390000000000001,0.35865591397849467,0.37,0.002965208480156662,TAIL_NO,1PM,0.3,0.45,
132,131,0.3712121212121212,48,0.366412213740458,7.829999999999996,10.219999999999997,0.1311927303723886,-6.129999999999997,0.2937878787878789,0.33000000000000007,0.019926462195994428,TAIL_NO,1PM,0.3,0.55,
86,86,0.26744186046511625,23,0.26744186046511625,1.5699999999999963,3.0399999999999983,0.04350244966515029,-5.6,0.23209302325581405,0.28,-0.1526356307084153,TAIL_NO,1PM,0.3,0.65,
38,38,0.15789473684210525,6,0.15789473684210525,0.7399999999999991,1.2499999999999996,0.05863625810624665,-2.070000000000001,0.12500000000000003,0.11499999999999999,-0.40956632929745046,TAIL_NO,1PM,0.3,0.75,
220,217,0.39545454545454545,85,0.391705069124424,3.779999999999993,7.889999999999994,0.03692349763569358,-7.82,0.359590909090909,0.37,-0.047099255569096936,TAIL_NO,1PM,0.4,0.45,
158,157,0.34177215189873417,53,0.3375796178343949,4.169999999999995,7.039999999999997,0.05849915234335274,-6.61,0.2972151898734177,0.33000000000000007,-0.061228306845012834,TAIL_NO,1PM,0.4,0.55,
101,101,0.25742574257425743,26,0.25742574257425743,0.689999999999996,2.4199999999999973,0.01639392687781514,-5.599999999999999,0.2334653465346535,0.28,-0.18850398529664084,TAIL_NO,1PM,0.4,0.65,
45,45,0.15555555555555556,7,0.15555555555555556,0.6599999999999989,1.2699999999999996,0.044632438939005856,-2.100000000000001,0.12733333333333335,0.10999999999999999,-0.4374059215073706,TAIL_NO,1PM,0.4,0.75,
718,388,0.9986072423398329,387,0.9974226804123711,-0.9999999999999938,6.180000000000007,-0.03731966854310357,-1.0,0.9899999999999999,0.99,-0.0014068259193607297,NEAR_CONFIRMED_NO,1PM,0.005,,0.01
939,432,0.9978700745473909,430,0.9953703703703703,-1.999999999999992,7.390000000000009,-0.04617573589483364,-2.0,0.99,0.99,-0.0021514398511203545,NEAR_CONFIRMED_NO,1PM,0.005,,0.03
1017,443,0.9960668633235005,439,0.9909706546275395,-2.8399999999999905,7.33000000000001,-0.044779158734550836,-3.119999999999993,0.9888593903638152,0.99,-0.0028317301854214015,NEAR_CONFIRMED_NO,1PM,0.005,,0.05
1041,445,0.9951969260326609,440,0.9887640449438202,-2.9499999999999895,7.46000000000001,-0.041182615922396776,-3.8600000000000003,0.9880307396733912,0.99,-0.0028693533060096255,NEAR_CONFIRMED_NO,1PM,0.005,,0.1
760,393,0.9986842105263158,392,0.9974554707379135,-0.9999999999999936,6.600000000000007,-0.03627381250550035,-1.0,0.9900000000000001,0.99,-0.0013290802764486889,NEAR_CONFIRMED_NO,1PM,0.01,,0.01
1010,436,0.998019801980198,434,0.9954128440366973,-1.9999999999999916,8.100000000000009,-0.04452148360021783,-1.9999999999999998,0.9900000000000001,0.99,-0.0020002000200019915,NEAR_CONFIRMED_NO,1PM,0.01,,0.03
1097,444,0.9963536918869644,440,0.990990990990991,-2.69999999999999,8.27000000000001,-0.04097242436773113,-3.049999999999994,0.9888149498632635,0.99,-0.0024940387315750207,NEAR_CONFIRMED_NO,1PM,0.01,,0.05
1126,446,0.9946714031971581,440,0.9865470852017937,-3.609999999999989,7.650000000000012,-0.044453964228836525,-4.24999999999999,0.9878774422735346,0.99,-0.0032728178904779287,NEAR_CONFIRMED_NO,1PM,0.01,,0.1
776,396,0.9987113402061856,395,0.9974747474747475,-0.9999999999999933,6.760000000000007,-0.03589790793088668,-1.0,0.99,0.99,-0.0013016765594085096,NEAR_CONFIRMED_NO,1PM,0.02,,0.01
1052,436,0.9980988593155894,434,0.9954128440366973,-1.9999999999999911,8.52000000000001,-0.04362282996993958,-2.0,0.99,0.99,-0.0019203441256673108,NEAR_CONFIRMED_NO,1PM,0.02,,0.03
1154,444,0.9965337954939342,440,0.990990990990991,-2.489999999999989,9.050000000000011,-0.03682023205703731,-2.8799999999999937,0.9886915077989602,0.99,-0.0021840662163238596,NEAR_CONFIRMED_NO,1PM,0.02,,0.05
1195,446,0.994142259414226,439,0.984304932735426,-3.989999999999988,7.960000000000012,-0.0442198462969279,-4.669999999999988,0.9874811715481171,0.99,-0.0034159290549416535,NEAR_CONFIRMED_NO,1PM,0.02,,0.1
817,403,0.9987760097919217,402,0.9975186104218362,-0.999999999999993,7.170000000000007,-0.03498557142706574,-1.0,0.9900000000000001,0.99,-0.0012363537455336634,NEAR_CONFIRMED_NO,1PM,0.05,,0.01
1115,440,0.9973094170403587,437,0.9931818181818182,-2.9999999999999902,8.15000000000001,-0.05191745503803325,-3.0,0.9899999999999999,0.99,-0.002717760565294189,NEAR_CONFIRMED_NO,1PM,0.05,,0.03
1230,446,0.9951219512195122,440,0.9865470852017937,-4.309999999999989,7.990000000000012,-0.05051948831919234,-4.74999999999999,0.9886260162601626,0.99,-0.003558305546523505,NEAR_CONFIRMED_NO,1PM,0.05,,0.05
1277,447,0.9921691464369616,437,0.9776286353467561,-6.599999999999987,6.170000000000014,-0.05934860294400081,-7.389999999999986,0.9873375097885669,0.99,-0.005302196099228768,NEAR_CONFIRMED_NO,1PM,0.05,,0.1
335,247,0.9074626865671642,216,0.8744939271255061,-5.319999999999998,-1.6699999999999968,-0.07900390207614959,-9.18,0.9124477611940297,0.99,-0.04179514490146991,DEEP_TAIL_NO,3PM,0.005,0.01,
148,122,0.8040540540540541,93,0.7622950819672131,-3.3200000000000007,-1.5399999999999996,-0.08018360961222644,-8.18,0.8144594594594594,0.94,-0.08095386163371891,DEEP_TAIL_NO,3PM,0.005,0.03,
98,89,0.7040816326530612,60,0.6741573033707865,-4.06,-2.7799999999999994,-0.12084949180376033,-8.26,0.7324489795918366,0.87,-0.13001350005167472,DEEP_TAIL_NO,3PM,0.005,0.05,
62,59,0.5483870967741935,31,0.5254237288135594,-4.7,-3.7800000000000002,-0.18511949989601797,-7.460000000000001,0.6093548387096772,0.755,-0.21649741212059684,DEEP_TAIL_NO,3PM,0.005,0.1,
47,45,0.425531914893617,18,0.4,-5.190000000000001,-4.420000000000001,-0.24826937461421997,-7.5600000000000005,0.5195744680851064,0.62,-0.29685270933499197,DEEP_TAIL_NO,3PM,0.005,0.15,
32,32,0.34375,11,0.34375,-1.690000000000001,-1.1600000000000004,-0.12993606704463187,-3.8400000000000003,0.38,0.43000000000000005,-0.30407750442219794,DEEP_TAIL_NO,3PM,0.005,0.25,
391,273,0.907928388746803,237,0.8681318681318682,-3.7799999999999994,0.5200000000000038,-0.04718352896620656,-8.55,0.9065984654731458,0.99,-0.03158428569663266,DEEP_TAIL_NO,3PM,0.01,0.01,
185,149,0.8162162162162162,115,0.7718120805369127,-1.7799999999999998,0.46000000000000085,-0.03440317453241824,-7.550000000000001,0.8137297297297298,0.93,-0.055833803714493785,DEEP_TAIL_NO,3PM,0.01,0.03,
126,110,0.7301587301587301,76,0.6909090909090909,-2.6599999999999993,-1.0100000000000002,-0.06233301127589947,-7.63,0.738174603174603,0.87,-0.08915328794040346,DEEP_TAIL_NO,3PM,0.01,0.05,
79,75,0.5949367088607594,43,0.5733333333333334,-2.8600000000000008,-1.680000000000001,-0.09095101830819335,-6.830000000000001,0.6162025316455695,0.76,-0.1450732163302517,DEEP_TAIL_NO,3PM,0.01,0.1,
59,56,0.4745762711864407,25,0.44642857142857145,-3.840000000000001,-2.8600000000000008,-0.1477799478002105,-6.93,0.5230508474576271,0.64,-0.21257132410418983,DEEP_TAIL_NO,3PM,0.01,0.15,
40,39,0.375,14,0.358974358974359,-1.0300000000000011,-0.3600000000000003,-0.061260667703961186,-3.580000000000001,0.384,0.42000000000000004,-0.22935726900224762,DEEP_TAIL_NO,3PM,0.01,0.25,
485,318,0.9092783505154639,274,0.8616352201257862,-0.18999999999999861,5.170000000000004,-0.0019113111964642565,-8.629999999999999,0.898618556701031,0.98,-0.02355069625358955,DEEP_TAIL_NO,3PM,0.02,0.01,
251,202,0.8366533864541833,161,0.7970297029702971,2.8100000000000005,5.830000000000001,0.04255557265096127,-7.629999999999999,0.813426294820717,0.93,-0.03343340499078846,DEEP_TAIL_NO,3PM,0.02,0.03,
181,156,0.7734806629834254,115,0.7371794871794872,1.7800000000000002,4.1000000000000005,0.031722579784165185,-7.74,0.7508287292817678,0.89,-0.052208552730552964,DEEP_TAIL_NO,3PM,0.02,0.05,
107,97,0.6448598130841121,59,0.6082474226804123,1.2499999999999993,2.829999999999999,0.03169739713561075,-6.36,0.618411214953271,0.75,-0.09377169435424233,DEEP_TAIL_NO,3PM,0.02,0.1,
78,73,0.5256410256410257,36,0.4931506849315068,-0.6100000000000005,0.6799999999999994,-0.018775781264539253,-6.460000000000001,0.5169230769230769,0.62,-0.1551665203328518,DEEP_TAIL_NO,3PM,0.02,0.15,
55,53,0.43636363636363634,22,0.41509433962264153,1.6099999999999988,2.54,0.0731573902781848,-2.74,0.3901818181818182,0.43000000000000005,-0.17162423513659317,DEEP_TAIL_NO,3PM,0.02,0.25,
531,340,0.9001883239171374,288,0.8470588235294118,-1.1499999999999995,4.780000000000005,-0.01030490921960419,-8.67,0.8911864406779662,0.98,-0.033448779761155144,DEEP_TAIL_NO,3PM,0.03,0.01,
293,233,0.8293515358361775,184,0.7896995708154506,1.8500000000000019,5.400000000000001,0.02388779090219732,-7.67,0.8109215017064846,0.93,-0.050276447177031926,DEEP_TAIL_NO,3PM,0.03,0.03,
215,180,0.7674418604651163,131,0.7277777777777777,0.7100000000000023,3.479999999999999,0.010698080433832463,-7.78,0.7512558139534883,0.89,-0.07396203950083206,DEEP_TAIL_NO,3PM,0.03,0.05,
128,114,0.6328125,68,0.5964912280701754,-0.3900000000000019,1.509999999999999,-0.008216808066699841,-6.510000000000001,0.6210156250000001,0.75,-0.13351274228512222,DEEP_TAIL_NO,3PM,0.03,0.1,
94,86,0.5106382978723404,41,0.47674418604651164,-2.7700000000000022,-1.2100000000000004,-0.07043511378259117,-6.610000000000001,0.5235106382978723,0.635,-0.21006816865016978,DEEP_TAIL_NO,3PM,0.03,0.15,
66,62,0.42424242424242425,25,0.4032258064516129,0.479999999999998,1.5899999999999992,0.01832733237143005,-3.0600000000000005,0.40015151515151515,0.46,-0.2396240079753874,DEEP_TAIL_NO,3PM,0.03,0.25,
616,368,0.8782467532467533,295,0.8016304347826086,-1.8499999999999974,5.270000000000005,-0.012826809387983522,-7.739999999999993,0.8696915584415584,0.97,-0.0382343970300594,DEEP_TAIL_NO,3PM,0.05,0.01,
366,276,0.8032786885245902,206,0.7463768115942029,1.1499999999999997,5.770000000000003,0.010831185747861445,-6.1899999999999995,0.7875136612021858,0.92,-0.05607127196779662,DEEP_TAIL_NO,3PM,0.05,0.03,
280,223,0.7428571428571429,153,0.6860986547085202,-0.120000000000002,3.64,-0.0012919947125847073,-6.32,0.7298571428571428,0.87,-0.07795225013723293,DEEP_TAIL_NO,3PM,0.05,0.05,
179,152,0.6256983240223464,87,0.5723684210526315,0.15999999999999714,2.9099999999999984,0.002341494619578627,-5.190000000000001,0.609441340782123,0.72,-0.12036244535797108,DEEP_TAIL_NO,3PM,0.05,0.1,
138,121,0.5434782608695652,60,0.49586776859504134,0.04999999999999827,2.389999999999999,0.0008964662627143778,-5.190000000000001,0.5261594202898551,0.62,-0.15683404525011216,DEEP_TAIL_NO,3PM,0.05,0.15,
99,89,0.45454545454545453,37,0.4157303370786517,2.5299999999999985,4.25,0.06467055777524476,-3.7200000000000006,0.41161616161616155,0.47,-0.18777579407803105,DEEP_TAIL_NO,3PM,0.05,0.25,
714,398,0.8599439775910365,301,0.7562814070351759,-2.0299999999999985,6.400000000000004,-0.011767200265263183,-8.279999999999992,0.8509803921568626,0.96,-0.049143036740248516,DEEP_TAIL_NO,3PM,0.1,0.01,
455,325,0.7868131868131868,231,0.7107692307692308,0.9700000000000017,6.810000000000001,0.007308722445650785,-6.569999999999999,0.7718461538461537,0.9,-0.07045675868622947,DEEP_TAIL_NO,3PM,0.1,0.03,
364,282,0.7335164835164835,188,0.6666666666666666,-0.40000000000000036,4.529999999999999,-0.0033696495793276624,-6.739999999999998,0.7210714285714287,0.86,-0.09193808374711876,DEEP_TAIL_NO,3PM,0.1,0.05,
240,201,0.6166666666666667,112,0.5572139303482587,-1.2700000000000027,2.4199999999999955,-0.014075765528948878,-6.350000000000001,0.6065833333333333,0.725,-0.14338486910944992,DEEP_TAIL_NO,3PM,0.1,0.1,
189,164,0.5396825396825397,80,0.4878048780487805,-1.3800000000000037,1.7999999999999978,-0.01847922867117575,-5.890000000000001,0.53015873015873,0.62,-0.18247837191882782,DEEP_TAIL_NO,3PM,0.1,0.15,
134,120,0.417910447761194,45,0.375,-1.4500000000000035,0.8799999999999982,-0.026656694866068375,-4.49,0.4113432835820896,0.46,-0.2578131196384774,DEEP_TAIL_NO,3PM,0.1,0.25,
